ENST00000496760 ENST00000593682 ENST00000311437 ENST00000373036 	ENST00000559007 ENST00000558064 ENST00000550597 ENST00000392876 ENST00000522833 ENST00000475135 ENST00000478791 ENST00000299163 ENST00000472961 	633 981 2203 4371 	1800 199 16 3127 299 625 1065 10640 219 	639 987 2209 4377 	1800 199 16 3127 299 625 1065 10640 219 	37 37 37 37 	46 46 46 46 46 46 46 46 46 
ENST00000399017 ENST00000550522 ENST00000599628 ENST00000380698 ENST00000596217 ENST00000593682 ENST00000311437 ENST00000342063 ENST00000504241 	ENST00000372523 ENST00000524543 ENST00000528080 ENST00000397461 ENST00000280614 ENST00000499676 ENST00000251269 ENST00000328914 ENST00000221996 ENST00000343450 ENST00000372592 ENST00000308941 ENST00000419552 ENST00000562263 ENST00000366998 ENST00000254942 ENST00000566051 ENST00000603068 ENST00000574118 ENST00000414812 ENST00000505044 ENST00000467747 ENST00000503374 ENST00000012049 ENST00000366382 ENST00000327794 ENST00000340417 ENST00000510877 ENST00000442461 ENST00000446851 ENST00000395283 ENST00000395282 ENST00000583206 ENST00000477859 ENST00000588427 ENST00000588578 ENST00000445217 ENST00000392690 ENST00000394670 ENST00000526038 ENST00000301019 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000470617 ENST00000510199 ENST00000560810 ENST00000359975 	379 6 1049 1781 1080 1815 3037 2316 1990 	2037 1723 1860 69 1703 5396 2476 8042 1714 2059 576 63 59 13 1649 1898 479 1880 926 52 68 621 11 1822 1326 7573 3737 3062 2976 2805 3092 3235 229 4826 298 2347 1464 3127 6284 1301 3 2046 1391 1376 425 45 913 140 	379 6 1049 1781 1080 1815 3037 2316 1990 	2037 1723 1860 69 1703 5396 2476 8042 1714 2059 576 63 59 13 1649 1898 479 1880 926 52 68 621 11 1822 1326 7573 3737 3062 2976 2805 3092 3235 229 4826 298 2347 1464 3127 6284 1301 3 2046 1391 1376 425 45 913 140 	53 53 53 53 53 53 53 53 53 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000373242 	ENST00000296464 	5203 	6324 	5203 	6324 	53 	51 
ENST00000371481 ENST00000371483 ENST00000567188 ENST00000590935 	ENST00000488945 ENST00000533041 	2310 2358 6784 312 	880 660 	2328 2376 6802 330 	887 667 	35 35 35 35 	31 31 
ENST00000375710 ENST00000452796 ENST00000342350 	ENST00000483722 ENST00000370629 ENST00000370628 	704 1045 1034 	2356 1532 1435 	704 1045 1034 	2356 1532 1435 	53 53 53 	53 53 53 
ENST00000442281 	ENST00000453518 	254 	466 	254 	466 	33 	53 
ENST00000242310 ENST00000373790 ENST00000449580 ENST00000423759 ENST00000541085 	ENST00000309033 ENST00000528217 ENST00000329021 ENST00000296420 	5717 6049 6151 6118 5717 	3375 213 3752 2631 	5736 6068 6170 6137 5736 	3396 234 3773 2652 	34 34 34 34 34 	32 32 32 32 
ENST00000529983 ENST00000548729 ENST00000265641 ENST00000312675 ENST00000543006 ENST00000440282 	ENST00000505594 	3549 3586 4557 8609 8552 2643 	1209 	3549 3586 4557 8609 8552 2643 	1209 	53 53 53 53 53 53 	38 
ENST00000377705 ENST00000349139 	ENST00000420581 	3068 4544 	3436 	3068 4544 	3437 	31 31 	42 
ENST00000378785 ENST00000558383 ENST00000333952 ENST00000320129 ENST00000391743 ENST00000440421 ENST00000573669 ENST00000574314 ENST00000607840 ENST00000576928 	ENST00000221086 ENST00000272907 ENST00000452837 ENST00000345094 ENST00000361840 ENST00000378195 ENST00000370791 	398 6400 6124 2091 2366 206 2449 2366 2330 2449 	6142 4666 2152 2147 2056 2089 2837 	409 6411 6135 2102 2377 217 2460 2377 2341 2460 	6151 4675 2161 2156 2065 2098 2846 	42 42 42 42 42 42 42 42 42 42 	32 32 32 32 32 32 32 
ENST00000497063 	ENST00000446373 	682 	2226 	682 	2226 	49 	53 
ENST00000474171 ENST00000425147 ENST00000483097 ENST00000425943 ENST00000459725 ENST00000424500 	ENST00000484130 ENST00000495623 	393 425 429 432 426 426 	521 518 	393 425 429 432 426 426 	521 518 	51 51 51 51 51 51 	52 52 
ENST00000511248 ENST00000397006 	ENST00000397602 ENST00000442682 ENST00000422794 ENST00000396576 ENST00000603371 	415 316 	1017 1020 1019 4291 469 	415 316 	1033 1036 1035 4307 485 	52 52 	36 36 36 36 36 
ENST00000462119 	ENST00000229465 	981 	1342 	981 	1342 	53 	52 
ENST00000511176 	ENST00000238831 	95 	3944 	95 	3960 	48 	35 
ENST00000437645 ENST00000540011 	ENST00000512591 	872 872 	469 	890 890 	474 	33 33 	31 
ENST00000584196 ENST00000582966 ENST00000225724 	ENST00000476192 ENST00000497426 ENST00000526284 	1729 1729 2289 	6950 6950 919 	1730 1730 2290 	6955 6955 924 	48 48 48 	47 47 47 
ENST00000526405 	ENST00000559192 ENST00000583973 ENST00000585004 ENST00000319815 ENST00000262227 ENST00000549154 ENST00000411857 	3160 	2998 45 1208 39 1564 328 3716 	3160 	3006 53 1216 47 1572 336 3724 	46 	37 37 37 37 37 37 37 
ENST00000070846 	ENST00000257189 	1410 	3553 	1429 	3553 	33 	53 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	399 399 	278 	418 418 	53 	34 34 
ENST00000551017 ENST00000426361 	ENST00000277942 	957 3737 	6688 	961 3741 	6692 	48 48 	34 
ENST00000309733 ENST00000489060 ENST00000518152 ENST00000519167 	ENST00000483793 	6660 1704 457 247 	3919 	6660 1704 457 247 	3919 	53 53 53 53 	53 
ENST00000580201 ENST00000558924 	ENST00000309955 	358 1366 	4905 	358 1366 	4905 	53 53 	32 
ENST00000237380 	ENST00000559192 ENST00000442225 ENST00000395468 	3902 	3006 281 3917 	3912 	3021 296 3932 	33 	36 36 36 
ENST00000398107 ENST00000425369 ENST00000301981 ENST00000422163 ENST00000318636 ENST00000359193 ENST00000526829 ENST00000399017 ENST00000602163 ENST00000374395 ENST00000471841 ENST00000429989 ENST00000358677 ENST00000321545 ENST00000309424 ENST00000307602 ENST00000574039 ENST00000371065 ENST00000354333 ENST00000380698 ENST00000319540 ENST00000473000 ENST00000475182 ENST00000366522 ENST00000408893 ENST00000477859 ENST00000461251 ENST00000370272 ENST00000490395 ENST00000399277 ENST00000399280 ENST00000497434 ENST00000497719 ENST00000485344 ENST00000590534 ENST00000509563 ENST00000448803 ENST00000358472 ENST00000013222 ENST00000366429 ENST00000451634 ENST00000295030 ENST00000609217 ENST00000596751 ENST00000550882 	ENST00000341446 ENST00000570983 ENST00000397461 ENST00000458350 ENST00000272462 ENST00000583384 ENST00000581419 ENST00000498702 ENST00000593570 ENST00000469733 ENST00000483959 ENST00000593019 ENST00000562435 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000393736 ENST00000437578 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000534820 ENST00000510199 ENST00000462646 	3262 3114 2373 393 4367 1632 430 340 1092 4237 4779 6537 5644 2466 2482 5598 393 4053 691 1742 1887 3479 1384 5001 1887 4725 2088 5574 659 917 778 508 568 1399 303 398 3255 2673 1435 1086 977 3170 691 565 49 	3319 1141 112 288 1864 23 93 588 98 210 34 640 6100 7397 4209 7359 38 115 2089 1434 1419 633 88 147 	3262 3114 2373 393 4367 1632 430 340 1092 4237 4779 6537 5644 2466 2482 5598 393 4053 691 1742 1887 3479 1384 5001 1887 4725 2088 5574 659 917 778 508 568 1399 303 398 3255 2673 1435 1086 977 3170 691 565 49 	3319 1141 112 288 1864 23 93 588 98 210 34 640 6100 7397 4209 7359 38 115 2089 1434 1419 633 88 147 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000587928 ENST00000589173 	ENST00000445340 	1550 439 	118 	1554 443 	136 	36 36 	35 
ENST00000557845 ENST00000409562 ENST00000550977 ENST00000604604 	ENST00000493254 ENST00000555870 ENST00000481617 	296 2162 1405 515 	1545 6130 3695 	316 2182 1425 535 	1545 6130 3695 	33 33 33 33 	47 47 47 
ENST00000359236 	ENST00000513036 ENST00000470108 	2274 	373 181 	2280 	389 197 	31 	36 36 
ENST00000557060 ENST00000551944 ENST00000493254 ENST00000604604 	ENST00000312675 ENST00000543006 ENST00000469718 	2962 3506 2443 1479 	13584 13527 673 	2964 3508 2445 1481 	13584 13527 673 	51 51 51 51 	53 53 53 
ENST00000424911 ENST00000420084 ENST00000430856 ENST00000427251 ENST00000415450 	ENST00000456819 ENST00000453518 ENST00000429656 ENST00000445820 ENST00000428199 	57 57 57 57 57 	171 168 168 168 168 	57 57 57 57 57 	171 168 168 168 168 	36 36 36 36 36 	53 53 53 53 53 
ENST00000551866 	ENST00000466537 ENST00000550466 ENST00000480625 ENST00000479997 ENST00000494905 ENST00000553262 ENST00000550127 ENST00000486307 ENST00000495405 ENST00000558924 	92 	77 418 77 77 77 418 326 77 77 854 	132 	77 418 77 77 77 418 326 77 77 854 	50 	32 32 32 32 32 32 32 32 32 32 
ENST00000550703 ENST00000546643 ENST00000478122 	ENST00000522378 ENST00000397418 	986 768 948 	2448 2448 	998 780 960 	2448 2448 	40 40 40 	32 32 
ENST00000392385 ENST00000551944 ENST00000409562 ENST00000604604 ENST00000261200 ENST00000295025 ENST00000600751 	ENST00000475900 ENST00000315147 ENST00000527370 ENST00000263966 ENST00000257575 ENST00000300038 ENST00000436083 ENST00000432564 ENST00000570813 ENST00000263256 ENST00000324288 ENST00000570546 ENST00000442218 ENST00000551301 ENST00000488498 	1070 3222 2841 1194 7373 8820 2516 	4383 856 1418 6686 2127 781 2022 1761 242 1827 4066 4933 986 975 223 	1070 3222 2841 1194 7373 8820 2516 	4404 877 1439 6707 2148 802 2043 1782 263 1848 4087 4954 1007 996 244 	53 53 53 53 53 53 53 	32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
ENST00000429412 ENST00000546113 ENST00000538183 ENST00000392857 	ENST00000309733 	2111 2111 8353 4751 	7922 	2125 2125 8367 4765 	7922 	31 31 31 31 	53 
ENST00000523988 ENST00000521072 ENST00000424445 ENST00000581287 ENST00000378122 ENST00000295030 ENST00000608334 	ENST00000341446 ENST00000534382 ENST00000541730 ENST00000570983 ENST00000458350 ENST00000272462 ENST00000328914 ENST00000583384 ENST00000498702 ENST00000469733 ENST00000483959 ENST00000216099 ENST00000593019 ENST00000596217 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000361740 ENST00000396303 ENST00000607474 ENST00000608895 ENST00000578895 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000510199 ENST00000549999 	1744 3138 3042 255 5208 3200 5208 	3335 66 2021 1157 304 1880 8101 39 604 226 50 225 656 1201 7413 4225 7375 2454 2438 300 255 914 2105 1450 1435 104 456 	1744 3138 3042 255 5208 3200 5208 	3335 66 2021 1157 304 1880 8101 39 604 226 50 225 656 1201 7413 4225 7375 2454 2438 300 255 914 2105 1450 1435 104 456 	53 53 53 53 53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000380821 ENST00000357992 ENST00000380155 ENST00000422989 ENST00000393067 ENST00000468196 ENST00000399011 ENST00000340625 ENST00000356980 ENST00000459648 ENST00000591563 ENST00000468673 ENST00000579905 ENST00000592582 ENST00000338758 ENST00000463586 ENST00000426195 	ENST00000301178 ENST00000496726 	2094 2931 5312 2346 2753 4150 4004 1082 2257 984 3862 781 220 1895 2343 450 100 	3512 1856 	2094 2931 5312 2346 2753 4150 4004 1082 2257 984 3862 781 220 1895 2343 450 100 	3529 1873 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	36 36 
ENST00000312675 ENST00000543006 ENST00000489060 	ENST00000309733 ENST00000355520 	13467 13410 1757 	6760 7608 	13467 13410 1757 	6760 7608 	53 53 53 	52 52 
ENST00000549262 	ENST00000550135 	1067 	3154 	1086 	3161 	33 	31 
ENST00000223073 ENST00000489060 	ENST00000564458 ENST00000564795 	15241 1234 	940 940 	15242 1235 	940 940 	52 52 	52 52 
ENST00000505264 	ENST00000337514 ENST00000456098 	208 	6153 6157 	217 	6153 6157 	44 	33 33 
ENST00000563588 	ENST00000608382 ENST00000397149 ENST00000560302 	2906 	3823 3123 2667 	2919 	3823 3123 2667 	40 	33 33 33 
ENST00000474171 ENST00000425147 ENST00000459725 ENST00000424500 	ENST00000495623 	414 446 447 447 	502 	414 446 447 447 	502 	52 52 52 52 	53 
ENST00000344836 ENST00000563961 ENST00000381886 ENST00000565455 ENST00000563085 ENST00000542333 ENST00000535863 	ENST00000579226 ENST00000217652 ENST00000578611 ENST00000580887 ENST00000578038 ENST00000536605 ENST00000237500 ENST00000581193 ENST00000400175 ENST00000584539 	891 690 760 879 861 713 879 	566 839 639 510 183 510 791 830 606 645 	891 690 760 879 861 713 879 	566 839 639 510 183 510 791 830 606 645 	53 53 53 53 53 53 53 	52 52 52 52 52 52 52 52 52 52 
ENST00000372037 ENST00000464848 ENST00000411857 	ENST00000452375 ENST00000449784 ENST00000450501 ENST00000357490 ENST00000432387 ENST00000526038 ENST00000373014 	4290 2704 4756 	385 388 286 314 289 1345 1818 	4290 2704 4756 	385 388 286 314 289 1345 1818 	52 52 52 	53 53 53 53 53 53 53 
ENST00000492440 	ENST00000591619 ENST00000601437 	1290 	5799 225 	1290 	5799 225 	52 	43 43 
ENST00000392876 	ENST00000274140 ENST00000502921 ENST00000462284 ENST00000258149 ENST00000356290 ENST00000540827 ENST00000428863 ENST00000264914 	3064 	5081 2 2636 2456 2111 2036 1958 4849 	3064 	5081 2 2636 2456 2111 2036 1958 4849 	34 	34 34 34 34 34 34 34 34 
ENST00000488166 ENST00000379286 ENST00000342308 	ENST00000585876 ENST00000366275 	180 338 165 	170 122 	180 338 165 	170 122 	32 32 32 	42 42 
ENST00000502413 	ENST00000493254 ENST00000529271 ENST00000566753 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000550234 ENST00000547979 	329 	1156 446 1116 118 118 118 118 118 	332 	1156 446 1116 118 118 118 118 118 	41 	36 36 36 36 36 36 36 36 
ENST00000267205 ENST00000296292 	ENST00000524543 ENST00000528080 ENST00000513761 	2376 4520 	1686 1823 4971 	2386 4530 	1698 1835 4983 	43 43 	41 41 41 
ENST00000439531 ENST00000451566 	ENST00000537473 ENST00000448157 	392 302 	1814 718 	392 302 	1814 718 	53 53 	53 53 
ENST00000570603 ENST00000573025 ENST00000572434 ENST00000574244 ENST00000575083 ENST00000574076 ENST00000532567 ENST00000527791 ENST00000527853 ENST00000524864 ENST00000528547 	ENST00000476147 ENST00000540179 ENST00000469891 ENST00000327878 	69 417 83 658 405 11 69 417 658 405 11 	68 68 73 68 	69 417 83 658 405 11 69 417 658 405 11 	68 68 73 68 	53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 
ENST00000526284 	ENST00000333139 ENST00000446232 ENST00000539061 	935 	1188 1056 2458 	935 	1188 1056 2458 	53 	53 53 53 
ENST00000372037 ENST00000379562 ENST00000526038 	ENST00000444614 ENST00000536991 ENST00000461350 	4253 5366 1237 	1665 343 1257 	4253 5366 1237 	1665 343 1257 	53 53 53 	52 52 52 
ENST00000562621 ENST00000575112 ENST00000592222 	ENST00000471389 	1154 2268 2268 	4674 	1166 2280 2280 	4674 	41 41 41 	34 
ENST00000587548 ENST00000586022 	ENST00000448648 ENST00000284414 	2704 2704 	4420 3189 	2704 2704 	4430 3199 	52 52 	32 32 
ENST00000367996 	ENST00000395811 ENST00000581989 	3898 	7757 389 	3898 	7757 389 	53 	45 45 
ENST00000558910 ENST00000467228 ENST00000545606 ENST00000598601 ENST00000382021 ENST00000303525 ENST00000473371 ENST00000295065 ENST00000549235 ENST00000556292 ENST00000366221 ENST00000489047 ENST00000550746 ENST00000396594 ENST00000539815 ENST00000410026 ENST00000522936 ENST00000517381 ENST00000264968 ENST00000393487 ENST00000409734 ENST00000547440 ENST00000552279 ENST00000470730 ENST00000338352 ENST00000527818 ENST00000301335 ENST00000493559 	ENST00000515066 	656 2355 6491 2079 3034 2938 1332 3464 227 270 758 3111 3688 2786 2622 9568 37 37 3245 3195 902 1618 620 1990 1271 1618 6636 969 	1459 	656 2355 6491 2079 3034 2938 1332 3464 227 270 758 3111 3688 2786 2622 9568 37 37 3245 3195 902 1618 620 1990 1271 1618 6636 969 	1459 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	36 
ENST00000361851 	ENST00000361899 ENST00000514057 	149 	41 41 	149 	41 41 	53 	52 52 
ENST00000497012 ENST00000600701 	ENST00000604437 	466 466 	208 	485 485 	208 	34 34 	52 
ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000355520 ENST00000223073 ENST00000354232 ENST00000282074 ENST00000261200 ENST00000564458 ENST00000564795 	ENST00000476149 ENST00000476192 ENST00000497426 ENST00000474698 	6549 4022 6354 335 5118 3554 7202 15396 1365 1241 6797 1046 1046 	2188 4495 4495 4494 	6549 4022 6354 335 5118 3554 7202 15396 1365 1241 6797 1046 1046 	2196 4503 4503 4502 	53 53 53 53 53 53 53 53 53 53 53 53 53 	44 44 44 44 
ENST00000361335 	ENST00000361381 	151 	-19 	151 	0 	53 	34 
ENST00000381007 	ENST00000464685 ENST00000555501 	2758 	1932 2626 	2779 	1932 2626 	32 	53 53 
ENST00000557060 ENST00000551944 ENST00000493254 ENST00000555870 ENST00000337630 ENST00000604604 ENST00000295025 ENST00000469718 ENST00000602666 	ENST00000559122 ENST00000359242 ENST00000294678 ENST00000406053 ENST00000356189 ENST00000609084 	2936 3480 2417 7011 2016 1453 9079 610 2628 	138 3939 3916 2311 564 862 	2936 3480 2417 7011 2016 1453 9079 610 2628 	159 3960 3937 2332 585 883 	52 52 52 52 52 52 52 52 52 	31 31 31 31 31 31 
ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	ENST00000563131 	798 873 515 497 466 2927 	576 	798 873 515 497 466 2927 	576 	37 37 37 37 37 37 	53 
ENST00000487533 ENST00000423841 ENST00000445515 	ENST00000310837 	40 41 40 	244 	40 41 40 	244 	53 53 53 	53 
ENST00000500576 	ENST00000512701 	468 	6479 	469 	6479 	32 	53 
ENST00000392385 ENST00000604604 ENST00000295025 	ENST00000550977 ENST00000600751 	1063 1187 8813 	2168 2599 	1064 1188 8814 	2168 2599 	52 52 52 	35 35 
ENST00000369127 	ENST00000379562 ENST00000444614 ENST00000461350 ENST00000526038 ENST00000373014 ENST00000411857 	753 	5265 1501 1093 1136 1605 4618 	772 	5265 1501 1093 1136 1605 4618 	34 	52 52 52 52 52 52 
ENST00000503342 	ENST00000493254 	208 	2530 	228 	2546 	31 	37 
ENST00000295065 ENST00000549235 ENST00000556292 ENST00000489047 	ENST00000422247 ENST00000367942 	3501 264 307 3148 	2004 3007 	3501 264 307 3148 	2004 3007 	53 53 53 53 	53 53 
ENST00000310613 	ENST00000517561 	4712 	404 	4712 	410 	51 	46 
ENST00000492999 	ENST00000450504 ENST00000426791 	288 	424 424 	288 	424 424 	52 	53 53 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	420 420 	278 	420 420 	53 	52 52 
ENST00000569988 	ENST00000554644 	972 	2690 	992 	2699 	31 	44 
ENST00000452959 ENST00000479426 ENST00000595182 ENST00000477385 ENST00000393167 ENST00000409842 ENST00000450954 ENST00000452831 ENST00000409875 ENST00000409121 ENST00000478880 ENST00000494909 ENST00000486403 ENST00000488695 ENST00000494816 ENST00000503629 ENST00000314138 ENST00000302787 ENST00000475199 ENST00000354193 ENST00000466693 ENST00000473343 ENST00000513135 ENST00000478077 ENST00000561733 ENST00000377346 ENST00000536656 ENST00000567298 ENST00000446344 ENST00000374723 ENST00000470972 ENST00000374720 ENST00000478205 ENST00000354869 ENST00000425098 ENST00000395593 ENST00000395598 ENST00000395591 ENST00000395595 ENST00000465063 ENST00000436958 ENST00000396825 ENST00000273598 ENST00000423832 ENST00000599205 ENST00000596004 ENST00000599617 ENST00000595999 ENST00000594429 ENST00000594223 ENST00000597825 ENST00000599992 	ENST00000609129 	3912 1200 357 1200 1666 1470 1556 1499 1773 1723 1267 2398 1980 1200 1200 480 2921 5090 1275 3938 1200 136 2028 1200 497 4346 4431 3267 5627 7770 8563 8641 1200 1629 1359 1832 1660 1478 1919 1992 1564 1852 2045 1516 1629 1359 1832 1660 1478 1919 1992 1564 	8481 	3912 1200 357 1200 1666 1470 1556 1499 1773 1723 1267 2398 1980 1200 1200 480 2921 5090 1275 3938 1200 136 2028 1200 497 4346 4431 3267 5627 7770 8563 8641 1200 1629 1359 1832 1660 1478 1919 1992 1564 1852 2045 1516 1629 1359 1832 1660 1478 1919 1992 1564 	8486 	39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 	38 
ENST00000439578 ENST00000502286 ENST00000504242 ENST00000372037 ENST00000469562 ENST00000338315 ENST00000422163 ENST00000399017 ENST00000328914 ENST00000379562 ENST00000221996 ENST00000493690 ENST00000471841 ENST00000429989 ENST00000358677 ENST00000589420 ENST00000574039 ENST00000566991 ENST00000431002 ENST00000380698 ENST00000473000 ENST00000357613 ENST00000568559 ENST00000287908 ENST00000394622 ENST00000535581 ENST00000366522 ENST00000408893 ENST00000360835 ENST00000588578 ENST00000445217 ENST00000490395 ENST00000399277 ENST00000399280 ENST00000497434 ENST00000497719 ENST00000519466 ENST00000392690 ENST00000411939 ENST00000375234 ENST00000446045 ENST00000526038 ENST00000342063 ENST00000554241 ENST00000413817 ENST00000448803 ENST00000358472 ENST00000373014 ENST00000570867 ENST00000530275 ENST00000392869 ENST00000295030 ENST00000366232 ENST00000443948 ENST00000450281 ENST00000411857 	ENST00000513632 	113 168 148 4234 1651 1872 412 359 7960 5347 1630 55 4798 6556 5663 648 412 497 927 1761 3498 3629 3209 3882 3658 3137 5020 1906 5859 2261 1378 678 936 797 527 587 290 3044 1331 1680 1540 1218 2296 626 3097 3274 2692 1687 503 4947 6979 3189 68 697 404 4700 	273 	113 168 148 4234 1651 1872 412 359 7960 5347 1630 55 4798 6556 5663 648 412 497 927 1761 3498 3629 3209 3882 3658 3137 5020 1906 5859 2261 1378 678 936 797 527 587 290 3044 1331 1680 1540 1218 2296 626 3097 3274 2692 1687 503 4947 6979 3189 68 697 404 4700 	273 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	52 
ENST00000446190 ENST00000376625 	ENST00000409690 ENST00000399942 	3011 2801 	1187 942 	3023 2813 	1194 949 	32 32 	43 43 
ENST00000321521 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000401491 ENST00000355520 ENST00000558583 ENST00000354232 ENST00000463753 ENST00000282074 ENST00000408926 ENST00000261200 ENST00000564458 ENST00000564795 	ENST00000476149 ENST00000476192 ENST00000497426 ENST00000474698 	7794 6334 315 5098 3534 1285 7182 5490 1345 2840 1221 3038 6777 1026 1026 	2197 4504 4504 4503 	7794 6334 315 5098 3534 1285 7182 5490 1345 2840 1221 3038 6777 1026 1026 	2197 4504 4504 4503 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	33 33 33 33 
