ENST00000312675 ENST00000543006 ENST00000223073 ENST00000463753 ENST00000310613 	ENST00000309733 ENST00000478538 ENST00000476192 ENST00000558583 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	13148 13091 15436 2900 2646 	6546 3 4607 5702 1590 343 4607 4606 	13149 13092 15437 2901 2647 	6568 25 4629 5724 1612 365 4629 4628 	51 51 51 51 51 	31 31 31 31 31 31 31 31 
ENST00000557060 ENST00000551944 ENST00000493254 ENST00000555870 ENST00000462119 ENST00000337630 ENST00000604604 ENST00000295025 ENST00000602666 	ENST00000312675 ENST00000543006 ENST00000392857 ENST00000469718 	2943 3487 2424 7018 1015 2023 1460 9086 2635 	13580 13523 5732 669 	2943 3487 2424 7018 1015 2023 1460 9086 2635 	13580 13523 5732 669 	52 52 52 52 52 52 52 52 52 	50 50 50 50 
ENST00000604015 	ENST00000392385 ENST00000566753 ENST00000295025 	452 	613 1666 8367 	452 	613 1666 8367 	52 	53 53 53 
ENST00000379562 ENST00000526038 ENST00000554241 ENST00000425673 ENST00000373014 	ENST00000398738 ENST00000543600 ENST00000444614 ENST00000461350 ENST00000531012 ENST00000489667 ENST00000209875 	5339 1210 618 6212 1679 	1837 1828 1661 1253 298 1152 7004 	5339 1210 618 6212 1679 	1837 1828 1661 1253 298 1152 7004 	53 53 53 53 53 	52 52 52 52 52 52 52 
ENST00000388795 	ENST00000541932 ENST00000562140 ENST00000370474 ENST00000373510 ENST00000492915 ENST00000558189 ENST00000247178 	4518 	2856 1369 689 2572 900 2805 2858 	4527 	2856 1369 689 3426 900 2805 2858 	44 	43 43 43 43 43 43 43 
ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000312675 ENST00000543006 ENST00000483793 ENST00000476192 ENST00000355520 ENST00000473559 ENST00000462714 ENST00000223073 ENST00000282074 ENST00000261200 ENST00000497426 ENST00000474698 ENST00000478687 ENST00000463222 ENST00000564458 ENST00000564795 	ENST00000558583 	6573 4046 6378 359 5142 13132 13075 3578 4439 7226 1889 1518 15420 1265 6821 4439 4438 534 341 1070 1070 	5633 	6574 4047 6379 360 5143 13133 13076 3579 4440 7227 1890 1519 15421 1266 6822 4440 4439 535 342 1071 1071 	5633 	45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 	53 
ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000312675 ENST00000543006 ENST00000483793 ENST00000476192 ENST00000355520 ENST00000473559 ENST00000462714 ENST00000223073 ENST00000282074 ENST00000261200 ENST00000497426 ENST00000474698 ENST00000478687 ENST00000463222 ENST00000564458 ENST00000564795 	ENST00000558583 	6573 4046 6378 359 5142 13132 13075 3578 4439 7226 1889 1518 15420 1265 6821 4439 4438 534 341 1070 1070 	5633 	6574 4047 6379 360 5143 13133 13076 3579 4440 7227 1890 1519 15421 1266 6822 4440 4439 535 342 1071 1071 	5633 	45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 	53 
ENST00000541932 	ENST00000413565 ENST00000482662 	2786 	98 110 	2794 	98 110 	45 	53 53 
ENST00000395738 ENST00000362068 	ENST00000476609 ENST00000589343 ENST00000477629 	2903 2876 	3340 832 1806 	2903 2876 	3354 846 1820 	38 38 	39 39 39 
ENST00000419932 	ENST00000471694 ENST00000355354 	242 	5638 3863 	242 	5638 3863 	50 	33 33 
ENST00000282701 	ENST00000567037 	4621 	1327 	4621 	1327 	53 	53 
ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000355520 ENST00000473559 ENST00000462714 ENST00000223073 ENST00000354232 ENST00000282074 ENST00000261200 ENST00000564458 ENST00000564795 	ENST00000394511 ENST00000558583 	6560 4033 6365 346 5129 3565 7213 1876 1505 15407 1376 1252 6808 1057 1057 	32 5591 	6560 4033 6365 346 5129 3565 7213 1876 1505 15407 1376 1252 6808 1057 1057 	32 5591 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000309955 	ENST00000599809 ENST00000601706 ENST00000569239 ENST00000551364 ENST00000412930 	3760 	104 110 1472 104 104 	3760 	115 121 1483 115 115 	53 	42 42 42 42 42 
ENST00000518587 ENST00000449818 ENST00000412758 	ENST00000502784 	460 396 364 	391 	460 396 364 	391 	52 52 52 	53 
ENST00000369135 ENST00000461102 ENST00000471041 ENST00000298281 	ENST00000507381 	6824 1404 7 7371 	1344 	6827 1407 10 7374 	1344 	32 32 32 32 	41 
ENST00000257181 ENST00000572515 ENST00000509705 ENST00000392079 ENST00000336418 	ENST00000481245 	3508 1649 1565 1570 3702 	307 	3508 1649 1565 1570 3702 	307 	53 53 53 53 53 	51 
ENST00000238497 ENST00000539605 	ENST00000562621 ENST00000575112 ENST00000592222 	2120 5673 	1161 2275 2275 	2140 5693 	1163 2277 2277 	32 32 	37 37 37 
ENST00000596797 ENST00000609715 	ENST00000515564 ENST00000373191 	454 454 	3267 3970 	454 454 	3267 3970 	36 36 	39 39 
ENST00000471743 ENST00000457468 	ENST00000515398 ENST00000505698 	632 1267 	36 114 	648 1283 	36 114 	31 31 	53 53 
ENST00000470980 	ENST00000515576 	747 	825 	748 	825 	52 	53 
ENST00000392385 ENST00000295025 ENST00000600751 	ENST00000557060 ENST00000550977 ENST00000488088 ENST00000392857 ENST00000229465 ENST00000469718 ENST00000602666 	1072 8822 2518 	2781 2189 607 5518 1094 457 2473 	1072 8822 2518 	2795 2203 621 5532 1108 471 2487 	52 52 52 	35 35 35 35 35 35 35 
ENST00000359939 ENST00000547389 	ENST00000576101 ENST00000569131 	1902 2002 	2299 2291 	1923 2023 	2299 2291 	32 32 	35 35 
ENST00000570603 ENST00000573025 ENST00000572434 ENST00000574244 ENST00000575083 ENST00000574076 ENST00000532567 ENST00000527791 ENST00000527853 ENST00000524864 ENST00000528547 	ENST00000476147 ENST00000540179 ENST00000469891 ENST00000327878 	68 416 82 657 404 10 68 416 657 404 10 	67 67 72 67 	68 416 82 657 404 10 68 416 657 404 10 	67 67 72 67 	52 52 52 52 52 52 52 52 52 52 52 	53 53 53 53 
ENST00000392876 	ENST00000492502 ENST00000533958 	3091 	159 80 	3106 	159 80 	37 	53 53 
ENST00000392857 	ENST00000538183 ENST00000309733 ENST00000489060 ENST00000427890 	4908 	8579 8009 3053 212 	4908 	8585 8015 3059 218 	53 	47 47 47 47 
ENST00000296795 	ENST00000479496 ENST00000596237 	3916 	1615 429 	3916 	1631 445 	37 	36 36 
ENST00000585896 	ENST00000472525 ENST00000595101 ENST00000425063 ENST00000394163 ENST00000494357 ENST00000419215 ENST00000424881 	1423 	411 1668 3613 3503 4778 3321 3645 	1434 	411 1668 3613 3503 4778 3321 3645 	36 	35 35 35 35 35 35 35 
ENST00000398357 ENST00000545120 	ENST00000054950 ENST00000533898 ENST00000531345 	517 98 	1853 1916 2158 	517 98 	1853 1916 2158 	37 37 	52 52 52 
ENST00000430198 ENST00000415560 ENST00000374117 	ENST00000395004 	235 235 235 	463 	235 235 235 	463 	51 51 51 	53 
ENST00000533141 ENST00000399817 ENST00000602569 	ENST00000531688 	364 270 216 	304 	364 270 216 	304 	52 52 52 	53 
ENST00000403195 	ENST00000400448 	788 	823 	788 	823 	53 	53 
ENST00000571707 ENST00000468389 ENST00000476417 ENST00000338909 ENST00000374434 ENST00000330966 ENST00000585612 ENST00000521647 ENST00000294485 ENST00000302555 ENST00000341642 ENST00000381362 ENST00000381360 ENST00000448876 ENST00000585505 ENST00000401453 	ENST00000558194 ENST00000367630 ENST00000309033 ENST00000576779 ENST00000557879 ENST00000558810 ENST00000372977 ENST00000601440 ENST00000577583 ENST00000366216 ENST00000525427 ENST00000360803 ENST00000378847 ENST00000414498 ENST00000599568 ENST00000533140 ENST00000354301 ENST00000320129 ENST00000576839 ENST00000445221 ENST00000449800 ENST00000393644 ENST00000580094 	1357 1200 6752 2172 5285 5294 2389 2706 3441 2034 1520 1970 1830 737 3127 2475 	4575 4233 5734 2410 274 568 2451 5090 4427 854 1304 3107 5638 1572 80 2470 2417 2256 5090 3938 3938 835 3938 	1357 1200 6752 2172 5285 5294 2389 2706 3441 2034 1520 1970 1830 737 3127 2475 	4585 4243 5744 2420 284 578 2461 5100 4437 864 1314 3117 5648 1582 90 2480 2427 2266 5100 3948 3948 845 3948 	40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 	42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 
ENST00000231706 ENST00000548032 	ENST00000465806 ENST00000356463 ENST00000397278 ENST00000319136 ENST00000422706 ENST00000426053 ENST00000498273 ENST00000586409 ENST00000440421 ENST00000513146 ENST00000352690 ENST00000283285 ENST00000599759 ENST00000598033 	8475 503 	197 148 2073 2159 2051 1958 3261 3502 223 562 3801 3740 197 148 	8475 503 	197 148 2073 2159 2051 1958 3261 3502 223 562 3801 3740 197 148 	53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000453518 ENST00000429656 ENST00000445820 ENST00000428199 ENST00000450479 	48 48 48 48 48 48 48 	149 149 149 149 149 	48 48 48 48 48 48 48 	149 149 149 149 149 	45 45 45 45 45 45 45 	53 53 53 53 53 
ENST00000321826 	ENST00000445125 	1632 	436 	1632 	443 	39 	35 
ENST00000334049 	ENST00000527676 	4693 	340 	4705 	340 	41 	47 
ENST00000263275 	ENST00000591615 ENST00000475896 	1709 	1671 2529 	1712 	1671 2529 	32 	32 32 
ENST00000430198 ENST00000415560 ENST00000374117 	ENST00000395004 	226 226 226 	449 	226 226 226 	449 	51 51 51 	53 
ENST00000394511 ENST00000312675 ENST00000543006 ENST00000489060 	ENST00000309733 ENST00000558583 	292 13466 13409 1756 	6883 6036 	298 13472 13415 1762 	6887 6040 	39 39 39 39 	32 32 
ENST00000466096 ENST00000435930 	ENST00000371380 ENST00000394807 	3889 1768 	11296 2546 	3895 1774 	11296 2546 	46 46 	51 51 
ENST00000514653 ENST00000529613 	ENST00000503768 ENST00000503874 	268 401 	1157 985 	269 402 	1170 998 	31 31 	40 40 
ENST00000555260 ENST00000553901 	ENST00000603611 ENST00000603588 	578 3244 	110 110 	578 3244 	110 110 	52 52 	53 53 
ENST00000247087 	ENST00000599578 	6081 	199 	6085 	199 	33 	52 
ENST00000599809 ENST00000595520 ENST00000594734 ENST00000598562 ENST00000597084 ENST00000412930 ENST00000439516 	ENST00000411432 ENST00000557832 ENST00000398726 	277 277 283 283 283 277 277 	2525 542 533 	278 278 284 284 284 278 278 	2547 564 555 	52 52 52 52 52 52 52 	31 31 31 
ENST00000310613 	ENST00000476192 ENST00000489060 ENST00000497426 ENST00000474698 ENST00000271375 	3112 	5131 2114 5131 5130 6262 	3122 	5131 2114 5131 5130 6262 	43 	43 43 43 43 43 
ENST00000353231 ENST00000534609 ENST00000249344 ENST00000595845 	ENST00000396976 ENST00000396972 	1664 2943 3718 420 	3267 2112 	1676 2955 3730 432 	3276 2121 	41 41 41 41 	44 44 
ENST00000562865 ENST00000508867 ENST00000393939 ENST00000361565 ENST00000366235 	ENST00000556077 	5565 2334 5565 4951 1493 	426 	5565 2334 5565 4951 1493 	429 	35 35 35 35 35 	33 
ENST00000309733 ENST00000310613 	ENST00000538183 ENST00000546977 ENST00000548969 	8208 4453 	8875 91 38 	8208 4453 	8880 96 43 	35 35 	31 31 31 
ENST00000536118 ENST00000541459 	ENST00000298281 ENST00000598034 	1795 3086 	7467 674 	1795 3086 	7488 695 	31 31 	32 32 
ENST00000481132 	ENST00000369500 	2562 	3058 	2562 	3058 	47 	51 
ENST00000309733 ENST00000604015 	ENST00000489060 	7476 274 	2622 	7476 274 	2622 	51 51 	52 
ENST00000376896 	ENST00000596409 ENST00000422989 ENST00000536991 ENST00000575801 ENST00000336868 ENST00000586711 	5536 	1873 6239 280 1969 2324 138 	5556 	1873 6239 280 1969 2324 138 	33 	45 45 45 45 45 45 
ENST00000309733 	ENST00000429412 ENST00000546113 ENST00000489060 ENST00000392857 	7609 	2019 2019 2735 4659 	7610 	2019 2019 2735 4659 	40 	51 51 51 51 
ENST00000369135 	ENST00000427698 	6810 	68 	6823 	87 	31 	33 
ENST00000465726 	ENST00000373257 	144 	3151 	144 	3152 	42 	31 
ENST00000489060 	ENST00000309733 ENST00000392857 	3022 	8091 5057 	3022 	8091 5057 	53 	52 52 
ENST00000395863 ENST00000458470 ENST00000287152 ENST00000546104 ENST00000347667 ENST00000343882 ENST00000406360 ENST00000216024 ENST00000500728 ENST00000492915 ENST00000497897 ENST00000437775 ENST00000357419 ENST00000222800 ENST00000458339 ENST00000573012 ENST00000575418 ENST00000571672 ENST00000577109 ENST00000573265 	ENST00000562801 	2863 7075 7546 298 5719 6096 6135 2117 6048 814 1275 1160 1176 1196 799 1275 1160 1176 1196 799 	987 	2863 7075 7546 298 5719 6096 6135 2117 6048 814 1275 1160 1176 1196 799 1275 1160 1176 1196 799 	987 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 	53 
ENST00000229465 	ENST00000488967 	1421 	708 	1428 	708 	46 	49 
ENST00000211372 ENST00000477055 ENST00000476288 ENST00000470852 ENST00000489474 ENST00000477733 ENST00000434122 ENST00000459882 ENST00000470276 ENST00000461584 ENST00000482698 ENST00000463901 ENST00000439602 ENST00000474973 ENST00000476222 ENST00000490191 ENST00000472218 ENST00000479802 ENST00000454021 ENST00000486781 ENST00000484321 ENST00000475634 ENST00000464602 ENST00000461925 ENST00000457341 ENST00000476337 ENST00000494232 ENST00000463232 ENST00000485674 ENST00000487970 	ENST00000526234 	556 597 628 939 1052 356 556 532 628 939 1052 356 556 532 628 939 1052 356 556 532 628 939 1052 356 556 532 628 939 1052 356 	795 	556 597 628 939 1052 356 556 532 628 939 1052 356 556 532 628 939 1052 356 556 532 628 939 1052 356 556 532 628 939 1052 356 	795 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	45 
ENST00000334660 ENST00000437104 ENST00000332687 ENST00000483930 ENST00000512600 ENST00000537364 ENST00000586588 ENST00000593745 ENST00000366779 ENST00000519201 ENST00000373842 ENST00000586149 ENST00000324288 ENST00000552988 ENST00000377093 ENST00000591417 ENST00000591259 ENST00000285071 ENST00000433570 ENST00000575978 ENST00000591618 ENST00000568371 	ENST00000574580 	2367 63 5115 268 2289 1296 399 3080 491 285 977 88 6281 6 6347 414 431 3116 2877 3005 235 466 	1381 	2367 63 5115 268 2289 1296 399 3080 491 285 977 88 6281 6 6347 414 431 3116 2877 3005 235 466 	1388 	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 	46 
ENST00000546474 	ENST00000471668 ENST00000529983 ENST00000548729 ENST00000370203 ENST00000395082 	12251 	1686 3645 3682 1473 430 	12261 	1686 3645 3682 1473 430 	31 	52 52 52 52 52 
ENST00000606080 	ENST00000423484 ENST00000355095 	6644 	1625 1825 	6659 	1625 1825 	31 	32 32 
ENST00000371610 ENST00000329665 	ENST00000443948 	2331 2874 	863 	2331 2874 	863 	53 53 	46 
ENST00000309955 	ENST00000599809 ENST00000594734 ENST00000598562 ENST00000569239 ENST00000597084 ENST00000398726 	4001 	324 330 330 1692 330 363 	4001 	324 330 330 1692 330 363 	53 	41 41 41 41 41 41 
ENST00000599253 ENST00000217740 	ENST00000233838 	408 3553 	6044 	408 3553 	6061 	53 53 	32 
ENST00000581966 ENST00000582797 ENST00000344063 ENST00000426763 ENST00000492328 ENST00000540348 ENST00000257575 ENST00000283875 ENST00000338040 ENST00000577369 ENST00000416614 ENST00000377939 ENST00000496676 ENST00000377948 ENST00000357503 ENST00000473559 ENST00000506484 ENST00000370647 ENST00000370646 ENST00000466201 ENST00000426548 ENST00000568935 	ENST00000321764 ENST00000304385 ENST00000441564 ENST00000404220 ENST00000342136 ENST00000342101 ENST00000382241 ENST00000402673 ENST00000472710 ENST00000469150 ENST00000395400 ENST00000314742 ENST00000231749 ENST00000374747 ENST00000514226 ENST00000503362 ENST00000369001 ENST00000502805 ENST00000395137 ENST00000494447 ENST00000595401 ENST00000587350 ENST00000490863 ENST00000462299 ENST00000430138 ENST00000522261 ENST00000355484 ENST00000540163 ENST00000541475 ENST00000477097 ENST00000514798 ENST00000339656 ENST00000419854 ENST00000593098 ENST00000534259 ENST00000609104 ENST00000394053 ENST00000259053 ENST00000480212 ENST00000372939 ENST00000372935 ENST00000372936 ENST00000338687 ENST00000545398 ENST00000513044 ENST00000480349 ENST00000243706 ENST00000522020 ENST00000540447 ENST00000366286 ENST00000366290 ENST00000370708 ENST00000569183 ENST00000462627 ENST00000374928 ENST00000490010 ENST00000466923 ENST00000588468 ENST00000550103 ENST00000430298 ENST00000339302 ENST00000487480 ENST00000590577 ENST00000374796 ENST00000564111 ENST00000472781 ENST00000264914 ENST00000339852 ENST00000321560 ENST00000556588 ENST00000553448 ENST00000442123 ENST00000354586 ENST00000319637 ENST00000313294 ENST00000559403 ENST00000309395 ENST00000556492 ENST00000603498 ENST00000548393 ENST00000485225 ENST00000548367 ENST00000478379 ENST00000412293 ENST00000571398 	358 799 3003 3812 336 304 2051 1746 3898 799 3021 2205 1795 2085 3795 437 383 1284 1773 689 4874 336 	2854 3818 6994 2656 2421 2128 2423 2192 185 1075 146 2782 512 4936 125 4103 465 504 146 806 946 231 593 68 655 461 532 3193 4264 82 1744 2227 2147 1295 354 6602 2688 3122 3220 2187 2222 2628 2526 2211 1018 2636 3845 55 5475 293 22 6256 230 7421 3273 448 192 415 324 3139 3139 1878 132 1040 1369 2302 4854 1593 1746 1077 579 3139 3385 1409 2270 363 4503 5409 231 128 456 155 2278 1214 155 	358 799 3003 3812 336 304 2051 1746 3898 799 3021 2205 1795 2085 3795 437 383 1284 1773 689 4874 336 	2875 3839 7015 2677 2442 2149 2444 2213 206 1096 167 2803 533 4957 146 4124 486 525 167 827 967 252 614 89 676 482 553 3214 4285 103 1765 2248 2168 1316 375 6623 2709 3143 3241 2208 2243 2649 2547 2232 1039 2657 3866 76 5496 314 43 6277 251 7442 3294 469 213 436 345 3160 3160 1899 153 1061 1390 2323 4875 1614 1767 1098 600 3160 3406 1430 2291 384 4524 5430 252 149 477 176 2299 1235 176 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
ENST00000530115 	ENST00000436135 	1822 	1871 	1822 	1871 	53 	53 
ENST00000329627 ENST00000323699 	ENST00000311417 ENST00000432729 ENST00000373839 ENST00000373836 ENST00000552176 	15922 1503 	2835 2889 3761 3744 424 	15922 1503 	2835 2889 3761 3744 424 	52 52 	53 53 53 53 53 
ENST00000311765 	ENST00000304385 	3723 	7285 	3738 	7293 	36 	45 
ENST00000557060 ENST00000551944 ENST00000550977 ENST00000604604 ENST00000479145 ENST00000392857 	ENST00000493012 ENST00000264663 ENST00000602666 ENST00000357871 	2971 3515 2379 1488 6 5708 	475 5955 2772 340 	2971 3515 2379 1488 6 5708 	478 5958 2775 343 	53 53 53 53 53 53 	36 36 36 36 
ENST00000577843 ENST00000583315 	ENST00000538264 	886 886 	968 	886 886 	968 	39 39 	53 
ENST00000222803 ENST00000507651 	ENST00000358157 ENST00000375846 	1414 621 	3500 7799 	1433 640 	3519 7818 	32 32 	32 32 
ENST00000476499 ENST00000556831 	ENST00000556462 ENST00000259253 ENST00000375990 ENST00000448299 ENST00000343381 ENST00000358785 ENST00000301439 	1326 415 	1877 6626 6910 1473 1735 1674 1490 	1326 415 	1883 7952 8236 1479 1741 1680 1496 	53 53 	46 46 46 46 46 46 46 
ENST00000382368 	ENST00000550262 ENST00000483634 ENST00000261590 ENST00000377984 ENST00000472182 ENST00000446034 ENST00000610054 ENST00000609760 ENST00000610111 ENST00000607955 ENST00000608364 ENST00000608462 ENST00000610206 ENST00000575525 	3305 	1732 1299 4391 122 307 57 57 57 57 57 57 57 57 57 	3305 	1732 1299 4391 122 307 57 57 57 57 57 57 57 57 57 	53 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 
ENST00000442281 	ENST00000453518 	247 	466 	247 	466 	40 	53 
ENST00000429412 ENST00000546113 ENST00000392857 	ENST00000309733 ENST00000310613 	2055 2055 4695 	7794 4040 	2055 2055 4695 	7794 4040 	49 49 49 	36 36 
ENST00000414297 	ENST00000594172 	622 	705 	622 	711 	52 	35 
ENST00000557845 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	ENST00000392385 ENST00000409562 ENST00000531169 	190 340 340 340 340 340 340 	486 2257 2434 	190 340 340 340 340 340 340 	486 2257 2434 	52 52 52 52 52 52 52 	52 52 52 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	416 416 	278 	417 417 	53 	52 52 
ENST00000529162 ENST00000593421 	ENST00000421528 ENST00000225519 	182 182 	2003 3104 	182 182 	2019 3120 	35 35 	37 37 
ENST00000377424 	ENST00000330964 ENST00000480288 ENST00000608382 ENST00000565037 ENST00000368931 ENST00000295294 ENST00000399242 ENST00000320339 ENST00000371594 ENST00000536133 ENST00000354746 	2408 	990 33 6003 126 1551 1758 226 1021 975 933 197 	2417 	990 33 6003 126 1551 1758 226 1021 975 933 197 	44 	38 38 38 38 38 38 38 38 38 38 38 
ENST00000606080 ENST00000271375 	ENST00000335251 ENST00000358637 	5514 6723 	6193 1140 	5534 6743 	6211 1158 	33 33 	34 34 
ENST00000429656 ENST00000417944 ENST00000451967 ENST00000580020 	ENST00000428199 	194 194 194 194 	472 	196 196 196 196 	472 	51 51 51 51 	50 
ENST00000379562 ENST00000240285 	ENST00000568239 	2779 2439 	861 	2788 2448 	878 	38 38 	36 
ENST00000458707 ENST00000317751 	ENST00000598766 ENST00000601644 ENST00000479069 ENST00000372977 ENST00000525752 	1302 2027 	1828 169 354 4990 99 	1302 2027 	1828 169 354 4990 99 	53 53 	53 53 53 53 53 
ENST00000296795 	ENST00000479496 ENST00000596237 	3916 	1617 431 	3916 	1631 445 	37 	38 38 
ENST00000553258 ENST00000569239 ENST00000442514 ENST00000548061 	ENST00000544076 	14 1289 14 14 	1441 	35 1310 35 35 	1441 	32 32 32 32 	52 
ENST00000354232 	ENST00000355520 ENST00000261200 	1189 	7084 6679 	1192 	7084 6679 	47 	40 40 
ENST00000563131 	ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	393 	783 858 500 482 451 2912 	393 	783 858 500 482 451 2912 	53 	52 52 52 52 52 52 
ENST00000476192 ENST00000497426 ENST00000474698 	ENST00000456523 ENST00000483793 ENST00000355520 ENST00000558583 ENST00000489060 ENST00000408926 	4239 4239 4238 	5086 3522 7170 5478 1366 3026 	4239 4239 4238 	5086 3522 7170 5478 1366 3026 	45 45 45 	53 53 53 53 53 53 
