ENST00000569239 	ENST00000550466 ENST00000553258 ENST00000442514 ENST00000553262 ENST00000398726 ENST00000548061 	1496 	93 370 370 93 316 370 	1496 	93 370 370 93 316 370 	52 	53 53 53 53 53 53 
ENST00000566753 ENST00000481617 ENST00000604604 	ENST00000359242 ENST00000294678 	1229 3420 300 	2858 2835 	1229 3420 300 	2858 2835 	47 47 47 	44 44 
ENST00000460349 	ENST00000489786 ENST00000536349 ENST00000535028 ENST00000408888 ENST00000366606 	751 	4330 1828 691 1817 1616 	764 	4330 1828 691 1817 1616 	40 	43 43 43 43 43 
ENST00000504242 ENST00000575231 ENST00000469562 ENST00000338315 ENST00000251269 ENST00000415930 ENST00000287908 ENST00000394622 ENST00000535581 ENST00000519466 	ENST00000341446 ENST00000397461 ENST00000328914 ENST00000221996 ENST00000581419 ENST00000498702 ENST00000593570 ENST00000479764 ENST00000469733 ENST00000483959 ENST00000451353 ENST00000392690 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000534820 ENST00000510199 ENST00000462646 	158 2221 1661 1882 2404 3753 3892 3668 3147 300 	3304 97 8070 1742 78 573 83 2328 195 19 294 3155 2074 1419 1404 618 73 132 	158 2221 1661 1882 2404 3753 3892 3668 3147 300 	3304 97 8070 1742 78 573 83 2328 195 19 294 3155 2074 1419 1404 618 73 132 	50 50 50 50 50 50 50 50 50 50 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000377670 ENST00000339613 ENST00000438528 	ENST00000475165 ENST00000562435 ENST00000597806 	3607 3663 807 	14 6033 14 	3614 3670 814 	14 6033 14 	33 33 33 	53 53 53 
ENST00000223073 ENST00000354232 	ENST00000564458 ENST00000564795 	15229 1189 	935 935 	15229 1189 	935 935 	50 50 	52 52 
ENST00000400573 ENST00000538291 ENST00000497070 ENST00000311620 	ENST00000337120 ENST00000393459 ENST00000470252 ENST00000224807 ENST00000520482 ENST00000602540 ENST00000266671 ENST00000538334 ENST00000406297 ENST00000537364 ENST00000589717 ENST00000355650 ENST00000357721 ENST00000592865 ENST00000588953 ENST00000265641 ENST00000524797 ENST00000504669 ENST00000408888 ENST00000366606 ENST00000355797 ENST00000439326 ENST00000428457 ENST00000370105 ENST00000488789 ENST00000418334 ENST00000606750 ENST00000356949 ENST00000366326 	8810 4281 1392 2604 	346 2655 2102 2650 584 3627 5955 2058 3404 3050 2041 1816 3084 791 208 4208 791 1015 1931 1730 1650 4123 722 593 779 1525 2058 1033 170 	8827 4298 1409 2621 	346 2655 2102 2650 584 3627 5955 2058 3404 3050 2041 1816 3084 791 208 4208 791 1015 1931 1730 1650 4123 722 593 779 1525 2058 1033 170 	36 36 36 36 	32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
ENST00000522936 ENST00000517381 	ENST00000360737 	129 129 	2185 	129 129 	2185 	53 53 	53 
ENST00000564913 ENST00000448024 	ENST00000429729 	172 172 	234 	174 174 	234 	51 51 	35 
ENST00000586722 ENST00000458297 	ENST00000502413 ENST00000476192 ENST00000497426 ENST00000474698 	595 513 	220 7287 7279 5663 	595 513 	240 7307 7299 5683 	53 53 	32 32 32 32 
ENST00000464240 	ENST00000567786 	943 	235 	943 	252 	49 	34 
ENST00000489060 	ENST00000429412 ENST00000546113 ENST00000606080 ENST00000310613 ENST00000392857 	2830 	2166 2166 4728 4084 4806 	2834 	2166 2166 4728 4084 4806 	31 	53 53 53 53 53 
ENST00000540918 ENST00000371610 ENST00000470617 	ENST00000513619 ENST00000321545 ENST00000415930 ENST00000529801 ENST00000491741 	2868 2317 357 	762 2635 3305 109 882 	2868 2317 357 	762 2635 3305 109 882 	53 53 53 	52 52 52 52 52 
ENST00000536545 ENST00000496009 ENST00000509076 ENST00000503814 ENST00000478916 ENST00000572991 ENST00000302475 ENST00000514701 ENST00000357618 ENST00000340344 ENST00000337227 ENST00000539605 ENST00000586523 ENST00000405508 ENST00000262709 ENST00000553155 ENST00000370661 ENST00000254657 ENST00000254658 ENST00000474602 	ENST00000603128 ENST00000419350 ENST00000448023 ENST00000359128 ENST00000301749 ENST00000366241 	1187 2031 454 3758 5399 726 4885 26260 3248 685 2603 5598 2918 3222 3049 624 3601 5531 5381 2611 	4847 5053 4760 4829 4841 37 	1187 2031 454 3758 5399 726 4885 26260 3248 685 2603 5598 2918 3222 3049 624 3601 5531 5381 2611 	4847 5053 4760 4829 4841 37 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 
ENST00000570603 ENST00000573025 ENST00000572434 ENST00000575083 ENST00000532567 ENST00000527791 ENST00000524864 	ENST00000469891 ENST00000327878 	39 387 53 375 39 387 375 	61 56 	39 387 53 375 39 387 375 	61 56 	53 53 53 53 53 53 53 	53 53 
ENST00000382368 	ENST00000550262 ENST00000483634 ENST00000261590 ENST00000377984 ENST00000472182 ENST00000446034 ENST00000610054 ENST00000609760 ENST00000610111 ENST00000607955 ENST00000608364 ENST00000608462 ENST00000610206 ENST00000575525 	3300 	1732 1299 4391 122 307 57 57 57 57 57 57 57 57 57 	3300 	1732 1299 4391 122 307 57 57 57 57 57 57 57 57 57 	53 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 
ENST00000269143 	ENST00000402967 	2482 	90 	2482 	96 	52 	45 
ENST00000309733 ENST00000463753 ENST00000282074 	ENST00000538183 ENST00000321521 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000497426 ENST00000310613 ENST00000474698 	6325 2831 1212 	7049 7937 13231 13174 4538 4538 2729 4537 	6325 2831 1212 	7058 7946 13240 13183 4547 4547 2738 4546 	47 47 47 	44 44 44 44 44 44 44 44 
ENST00000322247 ENST00000402563 ENST00000566991 	ENST00000449697 ENST00000419892 ENST00000360388 	2519 2423 520 	558 1645 2800 	2519 2423 520 	558 1645 2800 	52 52 52 	53 53 53 
ENST00000551523 ENST00000551942 	ENST00000336505 ENST00000481445 ENST00000523752 ENST00000276431 ENST00000370435 ENST00000598404 	254 254 	3325 911 2912 3730 2073 911 	257 257 	3325 911 2912 3730 2073 911 	31 31 	51 51 51 51 51 51 
ENST00000548445 	ENST00000302764 ENST00000374049 	359 	4374 3074 	370 	4374 3074 	31 	32 32 
ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	ENST00000309733 	3234 5043 744 732 	7073 	3234 5043 744 732 	7073 	53 53 53 53 	53 
ENST00000445485 ENST00000467626 ENST00000381566 ENST00000399215 ENST00000397338 ENST00000404560 ENST00000430138 ENST00000518164 ENST00000374323 ENST00000481238 ENST00000477639 ENST00000358965 ENST00000529095 ENST00000480624 ENST00000323460 ENST00000583692 	ENST00000305817 ENST00000344248 ENST00000544724 ENST00000396594 ENST00000539815 ENST00000511001 ENST00000324238 	1016 636 550 960 2800 2796 554 303 3149 1244 1446 171 208 554 4697 3149 	1564 2674 186 4581 2943 118 2191 	1016 636 550 960 2800 2796 554 303 3149 1244 1446 171 208 554 4697 3149 	1564 2674 186 4581 2943 118 2191 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 53 
ENST00000507605 ENST00000488917 	ENST00000377192 	1268 139 	122 	1268 139 	131 	37 37 	32 
ENST00000492999 	ENST00000450504 ENST00000426791 	282 	424 424 	282 	424 424 	52 	53 53 
ENST00000456845 ENST00000456397 ENST00000412303 ENST00000593659 ENST00000599528 	ENST00000357042 ENST00000258459 ENST00000438709 	2639 2607 2779 163 163 	1892 5734 5713 	2646 2614 2786 170 170 	1897 5739 5718 	38 38 38 38 38 	35 35 35 
ENST00000586705 	ENST00000510760 ENST00000591037 	-4 	1782 1491 	0 	1782 1491 	33 	49 49 
ENST00000309733 	ENST00000429412 ENST00000546113 ENST00000310613 	7147 	1529 1529 3452 	7163 	1542 1542 3465 	37 	39 39 39 
ENST00000237837 	ENST00000391457 	1235 	1584 	1240 	1584 	34 	53 
ENST00000488282 	ENST00000261015 ENST00000356725 	536 	3205 2397 	547 	3214 2406 	41 	44 44 
ENST00000508075 ENST00000550977 ENST00000295025 	ENST00000551944 ENST00000604604 ENST00000229465 	799 1840 8579 	3206 1178 974 	799 1840 8579 	3209 1181 977 	52 52 52 	50 50 50 
ENST00000483793 ENST00000558583 	ENST00000508075 ENST00000557845 ENST00000586722 ENST00000458297 ENST00000566753 ENST00000295025 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	3913 5869 	239 170 1039 957 1318 8019 320 320 320 320 320 320 	3913 5869 	239 170 1039 957 1318 8019 320 320 320 320 320 320 	53 53 	51 51 51 51 51 51 51 51 51 51 51 51 
ENST00000429412 ENST00000546113 ENST00000392385 ENST00000508075 ENST00000469632 ENST00000409562 ENST00000493254 ENST00000566753 ENST00000604604 	ENST00000492481 ENST00000550977 ENST00000518152 ENST00000519167 	2494 2494 715 689 796 2486 1809 1768 839 	240 1800 567 357 	2494 2494 715 689 796 2486 1809 1768 839 	240 1800 567 357 	51 51 51 51 51 51 51 51 51 	53 53 53 53 
ENST00000309733 ENST00000558583 	ENST00000476192 ENST00000489060 ENST00000497426 ENST00000474698 	6861 6014 	5111 2094 5111 5110 	6861 6014 	5111 2094 5111 5110 	53 53 	53 53 53 53 
ENST00000309733 ENST00000223073 	ENST00000483793 	6162 15213 	3402 	6162 15213 	3402 	53 53 	51 
ENST00000410046 ENST00000395251 	ENST00000467604 	1797 1113 	2422 	1814 1130 	2427 	32 32 	31 
ENST00000558910 	ENST00000585090 	623 	518 	635 	534 	41 	37 
ENST00000586083 ENST00000506912 	ENST00000465244 ENST00000431636 ENST00000341840 ENST00000447279 	1038 548 	2169 1425 1452 1374 	1046 556 	2169 1425 1452 1374 	42 42 	32 32 32 32 
ENST00000461407 	ENST00000310389 ENST00000482875 ENST00000467925 ENST00000548445 	1360 	7767 1522 180 245 	1360 	7767 1522 180 245 	49 	53 53 53 53 
ENST00000515535 ENST00000205557 	ENST00000322753 	440 5341 	2054 	453 5354 	2069 	32 32 	37 
ENST00000345662 ENST00000315285 	ENST00000199320 	3769 3769 	1354 	3770 3770 	1354 	48 48 	53 
ENST00000596102 	ENST00000471694 ENST00000355354 	210 	5640 3865 	210 	5640 3865 	52 	38 38 
ENST00000229307 ENST00000590851 ENST00000354308 ENST00000477859 	ENST00000485586 ENST00000604509 ENST00000545566 ENST00000412933 ENST00000495520 ENST00000511093 ENST00000487304 ENST00000334464 ENST00000378268 ENST00000562205 ENST00000565243 ENST00000545467 ENST00000537296 ENST00000307602 ENST00000443016 ENST00000609853 ENST00000606752 ENST00000329665 ENST00000589561 ENST00000566991 ENST00000519414 ENST00000593019 ENST00000562435 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000262178 ENST00000568239 ENST00000263071 ENST00000434376 ENST00000348987 ENST00000593360 ENST00000342374 ENST00000594962 ENST00000316843 ENST00000479155 ENST00000594780 ENST00000312239 ENST00000375003 	1451 2467 2664 4742 	1052 2366 286 344 696 106 774 5774 446 909 2799 229 172 5715 206 403 478 2968 161 595 534 612 6072 7369 4181 7331 1943 1428 3082 2988 2824 1366 3471 55 3815 5559 728 3105 4010 	1451 2467 2664 4742 	1060 2374 294 352 704 114 782 5782 454 917 2807 237 180 5723 214 411 486 2976 169 603 542 620 6080 7377 4189 7339 1951 1436 3090 2996 2832 1374 3479 63 3823 5567 736 3113 4018 	53 53 53 53 	45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 
ENST00000011619 ENST00000469916 ENST00000539980 	ENST00000600057 	1898 278 1289 	156 	1898 278 1289 	156 	51 51 51 	53 
ENST00000381440 	ENST00000361484 	6367 	2037 	6381 	2037 	31 	35 
ENST00000551132 ENST00000548741 ENST00000360254 ENST00000524536 ENST00000546977 ENST00000548969 ENST00000453246 ENST00000517561 ENST00000310613 	ENST00000606080 	250 460 50 97 193 140 3590 396 4773 	5518 	270 480 70 117 213 160 3610 416 4793 	5518 	33 33 33 33 33 33 33 33 33 	52 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	401 401 	278 	417 417 	53 	37 37 
ENST00000309733 ENST00000489060 	ENST00000483793 	6676 1720 	3944 	6676 1720 	3944 	53 53 	53 
ENST00000309733 ENST00000478538 ENST00000483793 ENST00000558583 ENST00000489060 	ENST00000394511 	6553 10 3753 5709 1597 	317 	6553 10 3753 5709 1597 	317 	53 53 53 53 53 	53 
ENST00000455565 	ENST00000368518 ENST00000582040 	1743 	980 164 	1761 	980 164 	35 	35 35 
ENST00000355520 ENST00000261200 	ENST00000309733 ENST00000558583 ENST00000564458 ENST00000564795 	7041 6636 	6268 5424 960 960 	7041 6636 	6268 5424 960 960 	53 53 	52 52 52 52 
ENST00000399839 ENST00000330232 ENST00000262607 ENST00000499536 ENST00000402673 ENST00000461074 ENST00000474457 ENST00000415673 ENST00000483728 ENST00000243810 ENST00000396563 ENST00000258947 ENST00000573077 ENST00000280557 ENST00000455982 ENST00000550832 ENST00000456530 ENST00000370456 ENST00000535065 	ENST00000013222 	3332 2543 3273 490 4199 839 667 2326 2733 3254 3149 2690 169 1401 678 608 572 2248 1905 	1619 	3332 2543 3273 490 4199 839 667 2326 2733 3254 3149 2690 169 1401 678 608 572 2248 1905 	1619 	32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 	46 
ENST00000563287 	ENST00000439473 ENST00000438364 ENST00000411491 ENST00000312132 ENST00000446373 ENST00000354617 	1347 	1255 1111 1200 1548 1313 1535 	1745 	1255 1111 1200 1548 1313 1535 	31 	34 34 34 34 34 34 
ENST00000481729 	ENST00000525705 	474 	129 	481 	129 	46 	52 
ENST00000538183 ENST00000489060 	ENST00000429412 ENST00000546113 ENST00000392857 	8222 2696 	2060 2060 4700 	8223 2697 	2060 2060 4700 	52 52 	53 53 53 
ENST00000309733 ENST00000489060 ENST00000392857 	ENST00000551944 ENST00000261200 ENST00000406053 ENST00000295025 	8068 3112 5034 	3158 7309 1931 8756 	8068 3112 5034 	3179 7330 1952 8777 	53 53 53 	32 32 32 32 
ENST00000318348 	ENST00000334660 ENST00000369301 ENST00000469462 ENST00000225573 ENST00000488252 ENST00000591566 ENST00000379361 ENST00000467747 ENST00000377073 ENST00000320741 ENST00000444204 ENST00000412955 ENST00000562884 ENST00000465425 ENST00000519132 ENST00000597996 	1913 	2309 7716 1613 1649 2417 1636 10209 113 2036 1565 1602 1638 469 1377 1263 182 	1914 	2309 7716 1613 1649 2417 1636 10209 113 2036 1565 1602 1638 469 1377 1263 182 	34 	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 
ENST00000381907 ENST00000381908 ENST00000336164 ENST00000350274 	ENST00000463515 	1892 1953 1950 1857 	315 	1892 1953 1950 1857 	335 	31 31 31 31 	33 
ENST00000483793 	ENST00000321521 ENST00000264065 	3674 	8006 7183 	3674 	8006 7183 	52 	38 38 
ENST00000470475 ENST00000464658 ENST00000253237 	ENST00000589272 ENST00000393233 	722 41 2082 	1111 1111 	722 41 2082 	1111 1111 	32 32 32 	33 33 
ENST00000361453 	ENST00000457540 	224 	288 	231 	288 	46 	53 
ENST00000483793 	ENST00000295269 ENST00000309733 ENST00000558583 ENST00000564458 ENST00000564795 	3379 	3911 6243 5399 935 935 	3379 	3928 6260 5416 952 952 	52 	35 35 35 35 35 
ENST00000315249 ENST00000461307 ENST00000429452 ENST00000556462 ENST00000510979 ENST00000366333 ENST00000301215 ENST00000549591 ENST00000591490 ENST00000483477 ENST00000488821 ENST00000595376 ENST00000591390 ENST00000377837 ENST00000282841 ENST00000358966 ENST00000302692 ENST00000589138 ENST00000287594 ENST00000366457 ENST00000325233 ENST00000518695 ENST00000457871 ENST00000336418 ENST00000530819 ENST00000607041 	ENST00000377038 	4382 3614 5699 1830 2869 239 3328 635 3175 3035 739 2158 1446 949 1666 1518 2415 1798 3532 508 2030 3510 141 3732 911 239 	1848 	4402 3634 5719 1850 2889 259 3348 655 3195 3055 759 2178 1466 969 1686 1538 2435 1818 3552 528 2050 3530 161 3752 931 259 	1867 	33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 	32 
ENST00000295065 ENST00000549235 ENST00000556292 ENST00000489047 	ENST00000422247 ENST00000301335 ENST00000367942 ENST00000367561 ENST00000425214 	3515 278 321 3162 	2018 6824 3021 1947 502 	3515 278 321 3162 	2018 6824 3021 1947 502 	52 52 52 52 	53 53 53 53 53 
ENST00000502891 ENST00000372037 ENST00000512701 ENST00000399017 ENST00000485050 ENST00000281273 ENST00000358971 ENST00000513285 ENST00000379562 ENST00000564521 ENST00000460362 ENST00000471841 ENST00000429989 ENST00000398738 ENST00000543600 ENST00000589420 ENST00000550522 ENST00000505044 ENST00000378268 ENST00000397061 ENST00000599628 ENST00000431002 ENST00000380698 ENST00000576720 ENST00000473000 ENST00000596217 ENST00000593682 ENST00000311437 ENST00000477564 ENST00000534080 ENST00000416156 ENST00000366522 ENST00000601467 ENST00000526038 ENST00000342063 ENST00000554241 ENST00000264230 ENST00000527278 ENST00000373014 ENST00000530275 ENST00000504241 ENST00000529077 ENST00000366232 ENST00000443948 ENST00000411857 ENST00000551929 ENST00000552709 ENST00000551385 	ENST00000486064 	384 4253 5384 378 2982 3088 223 227 5366 929 212 4817 6575 1778 1769 667 5 5 367 1354 1048 946 1780 1480 3517 1079 1814 3036 1189 1249 1146 5039 237 1237 2315 645 731 576 1706 4966 1989 3731 87 716 4719 85 99 85 	1367 	384 4253 5384 378 2982 3088 223 227 5366 929 212 4817 6575 1778 1769 667 5 5 367 1354 1048 946 1780 1480 3517 1079 1814 3036 1189 1249 1146 5039 237 1237 2315 645 731 576 1706 4966 1989 3731 87 716 4719 85 99 85 	1367 	45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 	52 
ENST00000361714 ENST00000581324 	ENST00000360415 ENST00000395326 ENST00000415001 	1546 1733 	2420 2297 1840 	1546 1733 	2420 2297 1840 	35 35 	42 42 42 
ENST00000592610 	ENST00000317668 ENST00000487138 ENST00000431567 ENST00000317620 	1423 	3425 4097 3368 4334 	1435 	3441 4113 3384 4350 	40 	32 32 32 32 
ENST00000552207 	ENST00000461102 	1570 	204 	1589 	221 	34 	34 
ENST00000538183 ENST00000476192 ENST00000355520 ENST00000558583 ENST00000261200 ENST00000497426 ENST00000474698 	ENST00000309733 ENST00000489060 	7085 4574 7361 5669 6956 4574 4573 	6669 1713 	7085 4574 7361 5669 6956 4574 4573 	6669 1713 	53 53 53 53 53 53 53 	52 52 
ENST00000265810 	ENST00000397779 	2524 	205 	2529 	209 	32 	41 
ENST00000309733 ENST00000604015 	ENST00000429412 ENST00000546113 ENST00000489060 ENST00000310613 ENST00000392857 	7654 452 	2032 2032 2748 3954 4672 	7654 452 	2049 2049 2765 3971 4689 	52 52 	35 35 35 35 35 
ENST00000542713 ENST00000287594 	ENST00000246024 	6464 1764 	3985 	6483 1783 	4005 	33 33 	32 
ENST00000466440 ENST00000469810 ENST00000361183 	ENST00000401486 	1303 3478 4239 	4538 	1322 3497 4258 	4538 	34 34 34 	40 
ENST00000295269 ENST00000261200 ENST00000564458 ENST00000564795 	ENST00000309733 ENST00000476192 ENST00000489060 ENST00000518152 ENST00000519167 ENST00000497426 ENST00000310613 ENST00000474698 	4053 6828 1077 1077 	6677 4738 1721 474 264 4738 2929 4737 	4053 6828 1077 1077 	6677 4738 1721 474 264 4738 2929 4737 	53 53 53 53 	35 35 35 35 35 35 35 35 
ENST00000493254 	ENST00000551944 ENST00000604604 ENST00000261200 ENST00000392857 ENST00000229465 	2059 	3201 1173 7352 5393 969 	2059 	3201 1173 7352 5393 969 	53 	52 52 52 52 52 
ENST00000379558 ENST00000295269 ENST00000321521 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000401491 ENST00000355520 ENST00000558583 ENST00000354232 ENST00000463753 ENST00000282074 ENST00000408926 ENST00000261200 ENST00000564458 ENST00000564795 	ENST00000606080 	6543 4016 7808 6348 329 5112 3548 1299 7196 5504 1359 2854 1235 3052 6791 1040 1040 	3365 	6543 4016 7808 6348 329 5112 3548 1299 7196 5504 1359 2854 1235 3052 6791 1040 1040 	3376 	37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 	42 
ENST00000445820 	ENST00000453518 	217 	467 	218 	467 	52 	53 
ENST00000429656 ENST00000417944 ENST00000451967 ENST00000580020 	ENST00000428199 	196 196 196 196 	468 	197 197 197 197 	468 	51 51 51 51 	53 
ENST00000544777 ENST00000316077 ENST00000370663 	ENST00000591685 	542 3547 3435 	163 	554 3559 3447 	163 	41 41 41 	53 
ENST00000569239 	ENST00000550466 ENST00000553258 ENST00000442514 ENST00000553262 ENST00000398726 ENST00000548061 	1496 	93 370 370 93 316 370 	1496 	93 370 370 93 316 370 	52 	53 53 53 53 53 53 
ENST00000369707 	ENST00000465089 	3620 	3084 	3623 	3084 	34 	47 
ENST00000256861 ENST00000568223 ENST00000422968 ENST00000394670 	ENST00000321844 	5890 3235 1453 3961 	4638 	5901 3246 1464 3972 	4638 	32 32 32 32 	53 
ENST00000296292 	ENST00000553645 ENST00000538158 	4798 	4112 48 	4807 	4116 52 	32 	31 31 
ENST00000530238 	ENST00000528006 	941 	8 	942 	8 	46 	53 
ENST00000502609 ENST00000420675 ENST00000416803 ENST00000440782 	ENST00000605464 ENST00000444451 ENST00000443330 	365 354 369 371 	449 39 471 	365 354 369 371 	449 39 471 	53 53 53 53 	53 53 53 
ENST00000482827 	ENST00000357901 	421 	3392 	425 	3406 	47 	36 
ENST00000355568 	ENST00000358230 ENST00000309955 ENST00000569239 	2558 	2805 3651 1258 	2558 	2805 3651 1258 	52 	51 51 51 
ENST00000600466 	ENST00000398004 	2423 	3773 	2423 	3794 	34 	31 
ENST00000355568 ENST00000411432 ENST00000544076 	ENST00000309955 	2576 1918 1307 	3696 	2576 1918 1307 	3703 	51 51 51 	46 
ENST00000394511 ENST00000483793 ENST00000223073 ENST00000463753 ENST00000310613 	ENST00000538183 ENST00000476192 ENST00000261200 ENST00000497426 ENST00000474698 	6 3609 15451 2915 2661 	7074 4563 6945 4563 4562 	6 3609 15451 2915 2661 	7075 4564 6946 4564 4563 	35 35 35 35 35 	51 51 51 51 51 
ENST00000380155 	ENST00000582797 ENST00000367157 ENST00000461188 ENST00000293648 ENST00000448622 ENST00000382093 ENST00000366974 ENST00000366973 ENST00000525574 ENST00000527693 ENST00000311015 ENST00000380870 ENST00000538010 ENST00000371177 ENST00000577369 ENST00000576788 ENST00000442720 ENST00000412997 ENST00000460637 ENST00000469257 ENST00000526405 ENST00000599646 ENST00000307564 ENST00000374079 ENST00000493450 ENST00000553458 	4235 	863 2707 937 3365 3570 117 1438 1379 1255 777 1893 591 806 2302 863 27 1483 2376 777 1610 3203 1945 5899 2572 954 3399 	4248 	883 2727 957 3385 3590 137 1458 1399 1275 797 1913 611 826 2322 883 47 1503 2396 797 1630 3223 1965 5919 2592 974 3419 	37 	33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 
