ENST00000256861 ENST00000568223 ENST00000422968 ENST00000394670 	ENST00000321844 	5890 3235 1453 3961 	4638 	5901 3246 1464 3972 	4638 	32 32 32 32 	53 
ENST00000520931 ENST00000315050 ENST00000523338 ENST00000522574 ENST00000522226 ENST00000519339 ENST00000521591 ENST00000518977 ENST00000524280 ENST00000523200 ENST00000517329 ENST00000389378 	ENST00000258198 ENST00000443351 ENST00000566150 ENST00000568180 ENST00000564090 ENST00000379482 	1526 1635 1635 779 1631 1389 1756 1756 1525 1525 77 2114 	410 213 213 170 253 209 	1526 1635 1635 779 1631 1389 1756 1756 1525 1525 77 2114 	410 213 213 170 253 209 	53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 
ENST00000594734 ENST00000598562 ENST00000411432 ENST00000557832 ENST00000597084 ENST00000594612 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	ENST00000439516 	41 41 2114 131 41 35 35 35 35 35 	86 	41 41 2114 131 41 35 35 35 35 35 	86 	53 53 53 53 53 53 53 53 53 53 	53 
ENST00000371610 	ENST00000580536 ENST00000480288 ENST00000446425 ENST00000369002 ENST00000409401 ENST00000302787 ENST00000600293 ENST00000379935 ENST00000532540 ENST00000455587 ENST00000489512 	2336 	1495 74 450 5660 1539 4648 662 638 274 44 1495 	2336 	1501 80 456 5666 1545 4654 668 644 280 50 1501 	53 	33 33 33 33 33 33 33 33 33 33 33 
ENST00000366398 	ENST00000491555 	165 	90 	165 	90 	37 	44 
ENST00000583295 ENST00000582345 ENST00000321666 	ENST00000576273 	1163 275 1172 	1310 	1163 275 1172 	1310 	52 52 52 	53 
ENST00000355520 ENST00000261200 	ENST00000309733 ENST00000558583 ENST00000564458 ENST00000564795 	7010 6605 	6243 5399 935 935 	7010 6605 	6258 5414 950 950 	53 53 	37 37 37 37 
ENST00000600466 	ENST00000398004 	2423 	3773 	2423 	3794 	34 	31 
ENST00000429412 ENST00000546113 ENST00000538183 ENST00000489060 ENST00000604015 	ENST00000606080 	1989 1989 8231 2705 459 	4659 	2005 2005 8247 2721 475 	4659 	37 37 37 37 37 	32 
ENST00000461862 	ENST00000482747 ENST00000478389 ENST00000594723 ENST00000370132 	727 	1580 185 4348 1915 	727 	1580 185 4348 1915 	53 	53 53 53 53 
ENST00000461862 	ENST00000482747 ENST00000478389 ENST00000594723 ENST00000370132 	727 	1580 185 4348 1915 	727 	1580 185 4348 1915 	53 	53 53 53 53 
ENST00000570136 	ENST00000571865 	1031 	746 	1031 	746 	53 	51 
ENST00000318348 	ENST00000296464 	1172 	10167 	1172 	10184 	53 	33 
ENST00000485067 	ENST00000330079 ENST00000270720 ENST00000607141 	730 	2063 4634 2063 	737 	2065 4636 2065 	32 	49 49 49 
ENST00000564663 ENST00000563294 ENST00000483979 ENST00000571626 	ENST00000341446 ENST00000461837 ENST00000412144 ENST00000383198 ENST00000548408 ENST00000524543 ENST00000528080 ENST00000495024 ENST00000383067 ENST00000383066 ENST00000551943 ENST00000316334 ENST00000397461 ENST00000395684 ENST00000280614 ENST00000602198 ENST00000434618 ENST00000608382 ENST00000499676 ENST00000221996 ENST00000343450 ENST00000562263 ENST00000471841 ENST00000254942 ENST00000566051 ENST00000603068 ENST00000467834 ENST00000374568 ENST00000374572 ENST00000574118 ENST00000551568 ENST00000338356 ENST00000480059 ENST00000437315 ENST00000417059 ENST00000414812 ENST00000505044 ENST00000467747 ENST00000503374 ENST00000012049 ENST00000366382 ENST00000327794 ENST00000483959 ENST00000558118 ENST00000340417 ENST00000510877 ENST00000442461 ENST00000446851 ENST00000395283 ENST00000395282 ENST00000581287 ENST00000583206 ENST00000588427 ENST00000588578 ENST00000445217 ENST00000392690 ENST00000526038 ENST00000475467 ENST00000301019 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000533141 ENST00000374045 ENST00000470617 ENST00000510199 ENST00000243673 ENST00000462646 ENST00000605421 ENST00000560810 ENST00000550749 ENST00000359975 	341 234 892 892 	3285 2087 2880 2962 2083 1732 1869 2076 2873 2955 2694 2845 78 179 1712 64 2955 2287 5405 1723 2068 22 4889 1907 488 1889 2083 2880 2962 935 6382 6368 2083 2880 2962 61 77 630 20 1831 1335 7582 0 317 3746 3071 2985 2814 3101 3244 335 238 307 2356 1473 3136 1310 420 12 2055 1400 1385 41 4573 434 54 2385 113 181 922 146 149 	341 234 892 892 	3285 2087 2880 2962 2083 1732 1869 2076 2873 2955 2694 2845 78 179 1712 64 2955 2287 5405 1723 2068 22 4889 1907 488 1889 2083 2880 2962 935 6382 6368 2083 2880 2962 61 77 630 20 1831 1335 7582 0 317 3746 3071 2985 2814 3101 3244 335 238 307 2356 1473 3136 1310 420 12 2055 1400 1385 41 4573 434 54 2385 113 181 922 146 149 	53 53 53 53 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000595520 	ENST00000599809 ENST00000551364 ENST00000412930 	59 	120 120 120 	59 	120 120 120 	52 	53 53 53 
ENST00000531806 ENST00000529253 ENST00000528089 	ENST00000346333 ENST00000510443 ENST00000359244 ENST00000426628 ENST00000528685 	361 523 1179 	652 732 750 725 767 	361 523 1179 	652 732 750 725 767 	53 53 53 	37 37 37 37 37 
ENST00000521088 ENST00000502784 ENST00000532878 	ENST00000399556 ENST00000428039 	593 547 584 	599 634 	593 547 584 	599 634 	52 52 52 	53 53 
ENST00000538183 	ENST00000309733 ENST00000606080 ENST00000476192 ENST00000489060 ENST00000497426 ENST00000310613 ENST00000474698 ENST00000550321 	7571 	7073 3968 5134 2117 5134 3324 5133 822 	7576 	7092 3987 5153 2136 5153 3343 5152 841 	42 	34 34 34 34 34 34 34 34 
ENST00000460674 ENST00000264613 	ENST00000460469 	2203 4610 	400 	2203 4610 	400 	53 53 	34 
ENST00000343450 	ENST00000334464 ENST00000307602 ENST00000589561 ENST00000519414 ENST00000263071 ENST00000434376 ENST00000348987 ENST00000342374 ENST00000594962 ENST00000316843 ENST00000479155 ENST00000312239 ENST00000375003 ENST00000411678 	1967 	5778 5719 165 538 3086 2992 2828 3475 59 3819 5563 3109 4014 1988 	1967 	5778 5719 165 538 3086 2992 2828 3475 59 3819 5563 3109 4014 1988 	53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000309733 ENST00000489060 ENST00000604015 	ENST00000429412 ENST00000546113 	7613 2657 411 	2078 2078 	7634 2678 432 	2078 2078 	32 32 32 	52 52 
ENST00000333139 ENST00000446232 	ENST00000395148 ENST00000371059 ENST00000225724 ENST00000539061 ENST00000526284 	1130 998 	3781 2881 2474 2501 1038 	1130 998 	3781 2881 2474 2501 1038 	33 33 	51 51 51 51 51 
ENST00000531383 ENST00000534026 ENST00000564733 	ENST00000595806 ENST00000471841 ENST00000444614 ENST00000536991 ENST00000452375 ENST00000449784 ENST00000450501 ENST00000357490 ENST00000432387 ENST00000461350 ENST00000526038 ENST00000373014 ENST00000551365 ENST00000411857 	1181 1015 2263 	69 4950 1735 413 411 414 312 340 315 1327 1371 1844 691 4852 	1181 1015 2263 	69 4950 1735 413 411 414 312 340 315 1327 1371 1844 691 4852 	51 51 51 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000529271 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000550234 ENST00000547979 	ENST00000586722 ENST00000458297 ENST00000566753 ENST00000481617 	424 96 96 96 96 96 	910 828 1189 3380 	424 96 96 96 96 96 	910 828 1189 3380 	53 53 53 53 53 53 	52 52 52 52 
ENST00000409562 ENST00000493254 	ENST00000261200 	2738 2057 	7317 	2738 2057 	7317 	46 46 	37 
ENST00000482232 ENST00000460938 	ENST00000484624 ENST00000526399 	765 350 	1481 1481 	775 360 	1487 1487 	41 41 	42 42 
ENST00000610020 	ENST00000586722 ENST00000458297 ENST00000566753 	7500 	582 500 861 	7503 	582 500 861 	50 	53 53 53 
ENST00000531158 	ENST00000359543 	163 	2373 	163 	2373 	41 	52 
ENST00000414297 	ENST00000594172 	624 	713 	624 	713 	53 	32 
ENST00000382021 ENST00000303525 ENST00000295065 ENST00000549235 ENST00000556292 ENST00000489047 ENST00000550746 ENST00000410026 ENST00000547440 ENST00000301335 ENST00000367942 	ENST00000473014 ENST00000485714 ENST00000463030 ENST00000262715 ENST00000555008 ENST00000340344 ENST00000498273 ENST00000310389 ENST00000265068 	3101 3005 3531 294 337 3178 3755 9635 1685 6703 2900 	2935 1244 479 8609 6575 4137 3359 7702 5908 	3101 3005 3531 294 337 3178 3755 9635 1685 6703 2900 	2935 1244 479 8609 6575 4137 3359 7702 5908 	53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 53 53 53 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	424 424 	278 	424 424 	53 	53 53 
ENST00000392857 ENST00000600751 	ENST00000557060 ENST00000551944 ENST00000493254 	5567 2669 	2929 3473 2410 	5567 2669 	2929 3473 2410 	53 53 	41 41 41 
ENST00000479887 ENST00000461471 	ENST00000391496 ENST00000408951 	1307 1307 	166 166 	1307 1307 	166 166 	53 53 	38 38 
ENST00000481617 ENST00000295025 	ENST00000508075 ENST00000469632 ENST00000566753 ENST00000604604 ENST00000261200 	3887 8397 	700 807 1779 850 7029 	3887 8397 	700 807 1779 850 7029 	52 52 	53 53 53 53 53 
ENST00000603274 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	ENST00000445820 ENST00000428199 	115 115 115 115 115 	177 177 	129 129 129 129 129 	177 177 	39 39 39 39 39 	53 53 
ENST00000496760 ENST00000593682 ENST00000311437 ENST00000470741 ENST00000373036 	ENST00000593800 ENST00000597403 	636 984 2206 438 4374 	35 32 	636 984 2206 438 4374 	36 33 	34 34 34 34 34 	42 42 
ENST00000471602 	ENST00000265598 	8 	2271 	8 	2271 	53 	42 
ENST00000301178 ENST00000336086 ENST00000474550 ENST00000566157 ENST00000574094 ENST00000313552 ENST00000369308 ENST00000449302 ENST00000604000 ENST00000434828 ENST00000262870 ENST00000400461 ENST00000411519 	ENST00000578115 ENST00000552478 ENST00000551739 ENST00000415933 ENST00000480603 ENST00000473325 	3429 1262 5669 3854 2161 2661 2360 3254 2216 285 1284 1656 2006 	437 3521 2388 416 395 2883 	3450 1283 5690 3875 2182 2682 2381 3275 2237 306 1305 1677 2027 	455 3539 2406 434 413 2901 	32 32 32 32 32 32 32 32 32 32 32 32 32 	34 34 34 34 34 34 
ENST00000571855 ENST00000476977 ENST00000573869 	ENST00000470951 	1369 1308 1308 	2249 	1369 1308 1308 	2270 	37 37 37 	31 
ENST00000600466 	ENST00000304501 ENST00000554660 ENST00000580205 ENST00000379303 ENST00000262039 ENST00000398870 ENST00000443002 ENST00000497623 ENST00000297323 ENST00000474340 	2373 	2158 964 70 1944 7648 7411 1800 71 9817 1670 	2373 	2180 986 92 1966 7670 7433 1822 93 9839 1692 	53 	31 31 31 31 31 31 31 31 31 31 
ENST00000481798 ENST00000461368 	ENST00000476715 ENST00000484568 ENST00000266610 	156 107 	257 256 266 	156 107 	257 256 266 	52 52 	53 53 53 
ENST00000392857 	ENST00000335251 	4521 	5170 	4540 	5170 	34 	34 
ENST00000442281 	ENST00000453518 	253 	466 	253 	466 	34 	53 
ENST00000604604 	ENST00000508075 ENST00000493254 ENST00000555870 ENST00000481617 	518 	430 1550 6135 3700 	532 	430 1550 6135 3700 	36 	53 53 53 53 
ENST00000503599 	ENST00000339486 ENST00000581302 ENST00000581220 ENST00000530073 ENST00000358387 ENST00000507024 ENST00000217515 ENST00000601297 ENST00000532998 ENST00000312814 ENST00000554611 ENST00000328540 ENST00000338983 ENST00000476618 ENST00000472855 ENST00000353265 ENST00000312423 ENST00000480304 ENST00000512183 ENST00000338148 ENST00000591627 ENST00000591453 ENST00000376592 ENST00000376583 ENST00000398823 ENST00000428183 ENST00000323716 ENST00000441711 ENST00000454559 ENST00000425331 ENST00000541300 ENST00000375771 ENST00000375766 ENST00000400773 ENST00000454175 ENST00000481865 ENST00000483846 ENST00000596009 ENST00000494840 ENST00000463799 	454 	3325 2948 1674 817 2616 1975 1991 1764 934 4942 6519 433 5544 3016 1531 2011 1601 2198 941 977 576 437 6947 6941 1111 2082 2259 2154 1977 2082 1905 2456 2653 2021 5521 2559 2248 1357 928 356 	454 	3325 2948 1674 817 2616 1975 1991 1764 934 4942 6519 433 5544 3016 1531 2011 1601 2198 941 977 576 437 6947 6941 1111 2082 2259 2154 1977 2082 1905 2456 2653 2021 5521 2559 2248 1357 928 356 	31 	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 
ENST00000261249 ENST00000606820 ENST00000447764 ENST00000450680 ENST00000406836 ENST00000556317 ENST00000606508 	ENST00000506772 ENST00000456759 ENST00000588627 ENST00000391458 ENST00000433603 ENST00000551091 	4660 103 100 103 103 103 100 	247 138 697 136 139 139 	4660 103 100 103 103 103 100 	247 138 697 136 139 139 	52 52 52 52 52 52 52 	53 53 53 53 53 53 
ENST00000440886 	ENST00000569097 	2322 	1743 	2343 	1754 	32 	36 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000453518 ENST00000429656 ENST00000450479 	48 48 48 48 48 48 48 	141 141 141 	48 48 48 48 48 48 48 	141 141 141 	45 45 45 45 45 45 45 	53 53 53 
ENST00000483792 ENST00000375787 ENST00000375792 ENST00000488119 	ENST00000473167 ENST00000493926 ENST00000466207 ENST00000494351 ENST00000488668 ENST00000490871 	24 25 379 7 	25 25 25 25 25 25 	24 25 379 7 	25 25 25 25 25 25 	51 51 51 51 	53 53 53 53 53 53 
ENST00000481916 ENST00000584196 ENST00000580938 ENST00000582966 ENST00000567973 ENST00000539061 ENST00000436679 ENST00000504880 ENST00000529482 ENST00000526284 ENST00000581050 	ENST00000522663 ENST00000403396 	932 946 932 946 219 1580 636 873 405 388 976 	2825 2825 	932 946 932 946 219 1580 636 873 405 388 976 	2825 2825 	53 53 53 53 53 53 53 53 53 53 53 	50 50 
ENST00000554796 	ENST00000566845 ENST00000566374 ENST00000489078 	756 	320 282 822 	777 	337 299 839 	32 	36 36 36 
ENST00000340073 	ENST00000332397 ENST00000380765 ENST00000437326 ENST00000380407 	1471 	1969 1749 1969 654 	1471 	1969 1749 1969 654 	52 	52 52 52 52 
ENST00000368918 ENST00000368917 ENST00000483316 	ENST00000505594 ENST00000370608 ENST00000463065 	3279 3165 1376 	998 2277 2134 	3291 3177 1388 	1015 2294 2151 	34 34 34 	31 31 31 
ENST00000414130 	ENST00000430198 ENST00000415560 ENST00000374117 	158 	236 236 236 	158 	236 236 236 	52 	53 53 53 
ENST00000577714 ENST00000494429 ENST00000589291 ENST00000375190 ENST00000589966 ENST00000375120 ENST00000367696 ENST00000258349 	ENST00000334116 ENST00000591340 ENST00000511753 	6 734 55 1798 1050 4922 6024 5751 	3523 3386 617 	6 734 55 1798 1050 4922 6024 5751 	3523 3386 617 	53 53 53 53 53 53 53 53 	53 53 53 
ENST00000358151 	ENST00000272748 ENST00000583038 ENST00000304060 ENST00000482090 	1543 	5759 535 3981 174 	1546 	5780 556 4002 195 	50 	32 32 32 32 
ENST00000506487 ENST00000463753 ENST00000265909 	ENST00000558583 	519 2695 6312 	5375 	519 2695 6312 	5393 	32 32 32 	31 
ENST00000478251 ENST00000557255 ENST00000491856 ENST00000368178 ENST00000462774 	ENST00000401725 	1829 3224 2352 653 862 	641 	1829 3224 2352 653 862 	641 	36 36 36 36 36 	35 
ENST00000414297 ENST00000452635 	ENST00000594172 	547 531 	713 	564 548 	713 	35 35 	33 
ENST00000309733 ENST00000392857 	ENST00000489060 	8100 5066 	3245 	8102 5068 	3245 	51 51 	53 
ENST00000547581 ENST00000547066 ENST00000438796 	ENST00000442152 ENST00000553121 ENST00000553147 ENST00000568900 ENST00000453831 ENST00000551168 ENST00000546461 ENST00000433028 ENST00000417894 ENST00000550401 ENST00000550821 ENST00000229729 ENST00000375562 ENST00000544672 ENST00000238831 ENST00000231706 ENST00000472855 ENST00000383379 ENST00000549677 ENST00000547684 ENST00000353265 ENST00000378847 ENST00000585058 ENST00000425238 ENST00000549663 ENST00000548188 ENST00000608676 ENST00000415517 ENST00000547493 ENST00000547288 ENST00000596009 	563 364 4399 	2431 2350 2479 1784 2431 2350 2479 721 2431 2350 2479 2431 2350 2479 4279 8648 1507 2431 2350 2479 1987 5608 5068 2431 2350 2479 2854 2431 2350 2479 1333 	563 364 4399 	2431 2350 2479 1784 2431 2350 2479 721 2431 2350 2479 2431 2350 2479 4279 8648 1507 2431 2350 2479 1987 5608 5068 2431 2350 2479 2854 2431 2350 2479 1333 	53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000549322 ENST00000549105 ENST00000597888 ENST00000549001 	ENST00000496930 ENST00000393465 ENST00000320254 ENST00000576629 ENST00000572638 ENST00000333412 ENST00000339474 ENST00000400877 ENST00000334962 ENST00000584306 ENST00000319651 	772 3421 3421 535 	2201 3548 3516 4008 1428 3516 910 1644 1027 4044 3916 	772 3421 3421 535 	2201 3548 3516 4008 1428 3516 910 1644 1027 4044 3916 	52 52 52 52 	53 53 53 53 53 53 53 53 53 53 53 
ENST00000321521 ENST00000473559 ENST00000462714 	ENST00000394511 ENST00000312675 ENST00000543006 ENST00000483793 ENST00000355520 ENST00000558583 ENST00000223073 ENST00000463753 ENST00000310613 	7728 1765 1394 	-6 13151 13094 3597 7245 5553 15439 2903 2649 	7730 1767 1396 	12 13169 13112 3615 7263 5571 15457 2921 2667 	37 37 37 	32 32 32 32 32 32 32 32 32 
ENST00000280612 ENST00000482741 ENST00000450820 ENST00000238831 ENST00000484647 ENST00000355407 	ENST00000597476 ENST00000495934 ENST00000497547 ENST00000467112 ENST00000471909 ENST00000488150 ENST00000591750 	3213 543 510 9833 575 1702 	573 316 2881 2878 2403 1219 2900 	3213 543 510 9833 575 1702 	573 316 2881 2878 2403 1219 2900 	53 53 53 53 53 53 	51 51 51 51 51 51 51 
ENST00000394336 ENST00000414949 	ENST00000405422 ENST00000567149 ENST00000510729 	99 101 	222 222 223 	99 101 	222 222 223 	53 53 	53 53 53 
ENST00000447399 ENST00000318950 ENST00000221996 ENST00000333703 ENST00000463168 ENST00000321442 ENST00000510151 ENST00000512862 ENST00000508296 ENST00000253490 ENST00000592222 ENST00000360669 ENST00000510276 ENST00000512544 ENST00000393518 ENST00000507848 ENST00000511189 ENST00000511511 	ENST00000523960 	1794 1968 3460 4632 245 3565 1528 810 1180 1395 2240 1180 1528 425 810 810 753 51 	1598 	1794 1968 3460 4632 245 3565 1528 810 1180 1395 2240 1180 1528 425 810 810 753 51 	1598 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000309733 	ENST00000429412 ENST00000546113 ENST00000538183 ENST00000489060 ENST00000506754 ENST00000604015 	7580 	2004 2004 8246 2720 1004 474 	7580 	2004 2004 8246 2720 1004 474 	53 	33 33 33 33 33 33 
ENST00000565795 	ENST00000361085 ENST00000351773 ENST00000452075 	1084 	3411 3896 4117 	1099 	3420 3905 4126 	38 	43 43 43 
ENST00000380737 ENST00000518254 ENST00000520329 ENST00000518397 ENST00000522535 ENST00000523925 ENST00000524099 ENST00000519636 ENST00000315985 ENST00000522482 ENST00000521557 ENST00000519439 ENST00000521484 ENST00000523964 ENST00000520438 ENST00000518215 	ENST00000409600 ENST00000409226 	616 699 664 493 453 323 441 502 348 513 369 374 427 324 162 156 	2147 1827 	616 699 664 493 453 323 441 502 348 513 369 374 427 324 162 156 	2147 1827 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 53 
ENST00000289416 ENST00000562251 ENST00000567711 ENST00000567006 ENST00000450120 	ENST00000592379 	2279 1790 297 382 1790 	43 	2297 1808 315 400 1808 	43 	34 34 34 34 34 	52 
ENST00000464167 ENST00000485439 ENST00000329092 ENST00000448864 ENST00000429437 ENST00000442341 ENST00000439255 ENST00000474640 	ENST00000495857 ENST00000468671 	431 228 311 302 229 399 351 440 	88 183 	431 228 311 302 229 399 351 440 	88 183 	52 52 52 52 52 52 52 52 	35 35 
ENST00000483195 ENST00000394019 ENST00000346834 ENST00000359484 ENST00000423644 	ENST00000451608 	6296 6068 5825 5762 5889 	4649 	6296 6068 5825 5762 5889 	4649 	51 51 51 51 51 	53 
ENST00000290208 ENST00000414011 ENST00000423147 ENST00000556227 ENST00000579014 ENST00000597777 ENST00000536349 ENST00000540391 ENST00000535028 ENST00000480100 ENST00000368608 ENST00000492088 ENST00000265732 ENST00000481551 ENST00000589291 ENST00000375120 	ENST00000413817 	457 95 233 1020 1585 370 2410 1302 1273 497 2049 793 1355 3235 39 4906 	3162 	458 96 234 1021 1586 371 2411 1303 1274 498 2050 794 1356 3236 40 4907 	3174 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	36 
ENST00000429656 ENST00000417944 ENST00000451967 ENST00000580020 	ENST00000428199 	425 425 425 425 	467 	443 443 443 443 	467 	33 33 33 33 	53 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000450479 	47 47 47 47 47 47 47 	81 	47 47 47 47 47 47 47 	83 	46 46 46 46 46 46 46 	31 
ENST00000329665 ENST00000602469 	ENST00000479784 	2793 29 	350 	2793 29 	360 	51 51 	37 
ENST00000447116 ENST00000429348 ENST00000380155 ENST00000526405 	ENST00000550882 	2691 2571 5601 3165 	146 	2691 2571 5601 3165 	146 	33 33 33 33 	52 
ENST00000498165 ENST00000445644 ENST00000608382 ENST00000244869 ENST00000403197 ENST00000409257 ENST00000327898 	ENST00000450253 	5695 309 2210 2765 669 1419 1389 	7567 	5695 309 2210 2765 669 1419 1389 	7568 	34 34 34 34 34 34 34 	52 
ENST00000378312 ENST00000278422 ENST00000529403 	ENST00000444724 ENST00000498273 ENST00000586448 ENST00000255226 ENST00000589658 ENST00000295628 ENST00000572732 ENST00000448299 ENST00000343381 ENST00000358785 ENST00000227155 ENST00000524750 ENST00000377038 ENST00000265715 	1219 1329 1399 	2752 3234 3407 3902 1607 4888 1413 1426 1688 1627 1436 558 1756 4226 	1219 1329 1399 	2752 3234 3407 3902 1607 4888 1413 1426 1688 1627 1436 558 1756 4226 	34 34 34 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 
